dataset,item_id,item_text_hash,gpt4omini_score,gpt54_score,gpt4omini_raw_hash,gpt54_raw_hash,gpt4omini_attempts,gpt54_attempts,prompt_hash,protocol_version
dbe_kt22,73,daae66230cc164073077a1ada7b0242146419a2ffc1077cf08cad42ae4781d87,0.3,0.2,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,74,27ab96275dcdfe731c0879b7a11c2a1fe5a14473285cb97190132f0095855520,0.4,0.3,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,75,a1992b9b0df547ab76e5881dfb4785843e7219ab0fb207616300303406b09969,0.5,0.4,d2cbad71ff333de67d07ec676e352ab7f38248eb69c942950157220607c55e84,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,76,ba19daa2957e4edcb899121306881cac742f05c1245f41b3c00a2feea2b0be72,0.4,0.3,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,77,fd37755e8756931852c20b8dc9488ea6699af74ca401d301e244f91f971169fc,0.4,0.3,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,78,e9ed4bdd97d21ebebca7726af9e7e33ad49c4c4213b58b5eb0fe0658a779f165,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,79,9e8a9020df3e2e8f65108e83ef5783a0792527d69391741c7cf72a6d0c896131,0.4,0.3,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,80,6b4192564b99567e09f5ed8ae97dd35dbfa0cb3d39301de2399247509c394048,0.4,0.4,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,81,55713e857f5cfd2963657e71f7858fa8053ae8acc65d3decdf0a0bd1434cc14c,0.4,0.3,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,82,da6fc66aa331b85082e950a55cdbfb2c94f9dd4c03c8d8af2cc8bcb319dd84bb,0.4,0.3,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,83,688ca1131ab705e171df4bbb8d982ba89bf86e1015973896e37d3217c757f9b9,0.4,0.3,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,84,2ddffea5784d161fd91590c772153aab41a9ac972f24524dedf773b84d9842c4,0.4,0.3,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,85,490b0b3a22ced00c51ce99ef5d39266f623989f596704b016a077ecfec1e0c75,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,86,5b4a50646b603949e9372571a58f09c0856bbe2fcbec529104e3732eb81da6c9,0.6,0.4,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,87,d6e508e1a077ecec28532235dfc02beef63e02b8c7c251320c9fa0d58b31a69e,0.3,0.2,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,93,2f8def82c37a373710021e88540ff63d850b27d841c132e89f74742b9467a74b,0.6,0.28,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,76a5b6c6329b03ab1103eae583af61f6c8191f10dc05012b0a90d74a15d806f7,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,94,d73aa48cc2737960c9eec2de686be18682528f403cc3039ca084f874aef4f771,0.6,0.28,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,76a5b6c6329b03ab1103eae583af61f6c8191f10dc05012b0a90d74a15d806f7,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,95,e528b1786e334bf6403e244cff423b7577613448edcdbbc5700a2df32ddd1210,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,96,8ada0d8b6eb996226dd149ca173ec6fc3b90e7ce509829f6196ec23e7caf1626,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,97,b518ffadd10a231d5c4d5a09516af8d1f3ed6276a1b30a3631115bb1ea0052d7,0.6,0.42,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,16ad1c0bd6e26646912d571c740893247f61468655d52878989e9d858710655b,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,98,0ef8e424026d3a1a6fb0f769650d4fbf509dbdf21b53b1d139468a6ee616572d,0.6,0.32,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,60bb8f6c52a2aca85b1a3ae08e71f97dd3fa8603b55abefb09ebb0edfe5294d1,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,99,c2d56f1e07064117b03e43c9e7dca9606307042633c6ec387393b29a11958944,0.4,0.18,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,e6743df815da2b68bf6347dc8821a62d7609faefe384eb3cb7b74782864870e3,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,100,cd96e8746c4a3f280b60fdf501c1045e69bcb11534acc262f08231090e466fec,0.6,0.2,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,101,92310120a27ffda6c9ab0d20b0f5ca361005e727aa565ed783ec03f383ce3b3e,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,102,0d97941996a8ce710c653edb1d426c04c4cbe5d01643c41891104d9c4f9e2110,0.6,0.2,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,103,92648bbae77428b9796bfeed2244aaec753def5b84c59e221b5e5293bc0e7872,0.6,0.2,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,104,5692b731f7a8d580f6acd87a27ed3f0dbccb04e6ffdaf614d0ff1d33dc2cbaf8,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,105,866dd0da78e6203ceab39fbe66e8c2ed146c528c32b45b85b8938de6e6643496,0.6,0.2,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,106,4d708c421aeb824bdf2208f7e2f68c87de98cbadef2a9029cc1aebb3630edb6b,0.6,0.2,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,107,a7dc664ab219e1ada2033ab9f65d027f2e450719ee5ae319d8596b4f16a49a71,0.3,0.18,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,e6743df815da2b68bf6347dc8821a62d7609faefe384eb3cb7b74782864870e3,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,108,f20f6f2d2c2e22fdc49de868c5edd9b3f206480eb3ae45424f95b1be8ef9f0b6,0.6,0.62,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,6669743c77ff5bb876bc7aa9cd5d54b997bee0bd5b6e1f86a1516feb574b0ff6,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,109,68281b3fe82b1b60218f75e8bb1d429c797856d4506c8000c0ff927d257fb690,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,110,300331eed8b546f7e971dd8c92e4db15118f41406edadaaa201d32379a88adfe,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,111,eb5ece91b20f8a208f69eabe64a501de004dd706588da8c55fc884ff10ec8853,0.6,0.34,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,0bf56cc40e84014dc3401457a1bcb79a256e56c97cbf693f155b78bf815fd106,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,112,f07aaa3e75e5b0907dfe3c59525a593342874551cde503c49ff87974a36cb2a8,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,113,7d613af8a75f72bccdb27be7a426168ff1ee8b9ccf4f9e7b8d8c0fee313c48e0,0.4,0.1,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,14be4b45f18e0d8c67b4f719b5144eee88497e413709d11d85b096d8e2346310,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,114,c775de8d26e20f4ec32be689c6df5a39a06bd994d4984fc22be6576c37173cb5,0.6,0.28,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,76a5b6c6329b03ab1103eae583af61f6c8191f10dc05012b0a90d74a15d806f7,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,115,30c3147e144a91990d10cd8fbc6ac7c481a39f09dcaa69c7737450ebfc2acc56,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,116,0d206abcb8891a4e9984d6a5103dde10fe413b862dc95a902c3cc3c3ab4fa100,0.6,0.3,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,117,6cc30d47c5658d61fe3cde23cf44d14a237403b3bb55b109e71f57c1d5a864b7,0.6,0.3,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,118,90b7ac87da6eb3b22174f6d7dc14d0cda5ae26c4a88e538b67c920c30e1f4b5d,0.6,0.34,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,0bf56cc40e84014dc3401457a1bcb79a256e56c97cbf693f155b78bf815fd106,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,119,bb453a716498ac08f3100cfd4d76631200556ad2efac438080cec5d7d03f6387,0.6,0.32,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,60bb8f6c52a2aca85b1a3ae08e71f97dd3fa8603b55abefb09ebb0edfe5294d1,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,120,7dfb98697caf73925b89a09728e2153d8e67bbbea8cc0e1ed69cec1677574197,0.6,0.32,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,60bb8f6c52a2aca85b1a3ae08e71f97dd3fa8603b55abefb09ebb0edfe5294d1,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,121,95de60dfe0b892139d95836f68d9e77a051df9a26b70fe41fffa4a4d22ce5ea0,0.7,0.42,973b372a514f91db8219fef585cdf81b09196afd7948f5fb1e29c2016dd995a0,16ad1c0bd6e26646912d571c740893247f61468655d52878989e9d858710655b,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,122,e30d8de6b8a9e1287e4388e0248c4bc167625439f1eacf1c212c595e480847bd,0.7,0.34,973b372a514f91db8219fef585cdf81b09196afd7948f5fb1e29c2016dd995a0,0bf56cc40e84014dc3401457a1bcb79a256e56c97cbf693f155b78bf815fd106,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,123,4ed920dbffefa03ac6bdfa54f061eadb6ab9ceb671d2f0c4494df0210153a424,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,124,6bfafaf7d7f80ee07f07b12ca62799174b309ea790a8a351e205a2e6b425f014,0.4,0.28,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,76a5b6c6329b03ab1103eae583af61f6c8191f10dc05012b0a90d74a15d806f7,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,125,48bd95e347f6bb4b515dc295b39f305181754b729f1b7bff1c1f3e17cdd6b955,0.4,0.28,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,76a5b6c6329b03ab1103eae583af61f6c8191f10dc05012b0a90d74a15d806f7,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,126,83be780cb40209c4fdce430f5023373f0ac2c40f57a043e2f7405b11bb4e8b7f,0.6,0.28,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,76a5b6c6329b03ab1103eae583af61f6c8191f10dc05012b0a90d74a15d806f7,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,127,4afbb1ac75065d786d1820f542842b9498141031f2f9dc655060ed6f18ec231f,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,128,e6da78ea8466fcae1abebabf87f62579167f2b618db4eb7790037ef3280098e3,0.6,0.42,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,16ad1c0bd6e26646912d571c740893247f61468655d52878989e9d858710655b,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,129,c61c24209f00e3dbac8402766358d46d89f4a2038f69cbf292fc070e508010fc,0.6,0.34,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,0bf56cc40e84014dc3401457a1bcb79a256e56c97cbf693f155b78bf815fd106,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,130,d5cebae2cb62b3219c09a092cc922abdab178f017629149616e3de90c51b168f,0.7,0.2,973b372a514f91db8219fef585cdf81b09196afd7948f5fb1e29c2016dd995a0,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,131,ad1c974e5b221c08493f0a6db3924c8eb927e96181c7d9a3104f3b6b2da5ded8,0.7,0.28,973b372a514f91db8219fef585cdf81b09196afd7948f5fb1e29c2016dd995a0,76a5b6c6329b03ab1103eae583af61f6c8191f10dc05012b0a90d74a15d806f7,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,132,84d769289084a928a625ab86ae84f8f52a128d4e969abc25c6451f90891b42de,0.7,0.28,973b372a514f91db8219fef585cdf81b09196afd7948f5fb1e29c2016dd995a0,76a5b6c6329b03ab1103eae583af61f6c8191f10dc05012b0a90d74a15d806f7,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,133,67442b191cb0a4641043a40c22911db88bdb6206490d908b6e85faabe3329f6b,0.7,0.32,973b372a514f91db8219fef585cdf81b09196afd7948f5fb1e29c2016dd995a0,60bb8f6c52a2aca85b1a3ae08e71f97dd3fa8603b55abefb09ebb0edfe5294d1,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,134,8af472fbead0c11f7c8d3530c53a88c1fdaa91cbea8efdfd21c10ea2a1ac240e,0.6,0.28,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,76a5b6c6329b03ab1103eae583af61f6c8191f10dc05012b0a90d74a15d806f7,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,135,7a9ce8111f10c28dec4addd5bc3295055b617dffb4a7dab6a2f8260050c04027,0.7,0.42,973b372a514f91db8219fef585cdf81b09196afd7948f5fb1e29c2016dd995a0,16ad1c0bd6e26646912d571c740893247f61468655d52878989e9d858710655b,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,136,ca490e7e2c34a440ca60f07bc0a4853225235a6b7344bb19996d93ce7c229513,0.6,0.34,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,0bf56cc40e84014dc3401457a1bcb79a256e56c97cbf693f155b78bf815fd106,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,137,046b2b22069262fb3d40aa2ed15a5b90ff0023e57057e0c6d95efa24b1cd3627,0.7,0.56,973b372a514f91db8219fef585cdf81b09196afd7948f5fb1e29c2016dd995a0,a2e1874b817226c34718f466c312f62f23d155b798b8f423d1444d54813cedf7,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,138,3e80bb2c4c2ec03b5c15b2ff8ce4cf4cbdd156ff1ac8a77cdd5049bb827f9895,0.7,0.56,973b372a514f91db8219fef585cdf81b09196afd7948f5fb1e29c2016dd995a0,a2e1874b817226c34718f466c312f62f23d155b798b8f423d1444d54813cedf7,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,139,be9a29504723ee58bbf21c7321b090357ecc2b42e774425fbaf93bd5f654d200,0.4,0.2,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,140,19ff2b2d453b15066b67f4c11731316ad8a7beeed95aaabe68b89f22c4ca2692,0.4,0.32,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,60bb8f6c52a2aca85b1a3ae08e71f97dd3fa8603b55abefb09ebb0edfe5294d1,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,141,19e60ff02958724aee26ade46585462fb6565a245f4be1baec65bd1e37caaf9b,0.6,0.2,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,142,e199dff7b514df8b0ac03d5de6ee7d9b72f93351f2038d76286b87b20413ca1a,0.6,0.3,b4af4e0d40391d3a00179d935c63b7e15ba8cd3dfa29f218dedc270bd3eb3e79,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,143,da31cdb7d09f607a2fe9b1b73f37b8ad7a27d3d19df595f199e233d6f4cc4a79,0.7,0.32,973b372a514f91db8219fef585cdf81b09196afd7948f5fb1e29c2016dd995a0,60bb8f6c52a2aca85b1a3ae08e71f97dd3fa8603b55abefb09ebb0edfe5294d1,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,179,560697ded0133994aaebd6dd27497ef39ff88d5e777ae1b26a54cbff8a0d0653,0.4,0.42,f3e360d89952f40d3b79d0b07dd0b94f1cbf9017cba5d2a5f8128e4146d6e3c1,16ad1c0bd6e26646912d571c740893247f61468655d52878989e9d858710655b,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,180,3fb95b72955bb122605c20a8f9b2253a78e68c636052f82a401b206bd8cde551,0.3,0.2,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,44896b09365746b5f7167ee4d64988a38f7f4628803cbf86224e74eeb7c69e9d,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
dbe_kt22,181,6355174ef1fe8f124b58d7cc729663c52797fca3ce99a663252bf39f7bb0419e,0.3,0.1,221764976efe04132774d96b0253cc31434c5261737469324f222621baf34b20,14be4b45f18e0d8c67b4f719b5144eee88497e413709d11d85b096d8e2346310,1,1,d99a9645219033e713bb78fd31dc3d74826bf31adf1a0e5977f30fcbda911c35,1.2.0
