item_id,instruction_hash,difficulty
720,0f05c8cc8a2d0877bf54f7d745232be7149f1f7744f87531616e947683d83290,0.5
721,382818e4660c84ce39f4db87ff4974444fddb9409a3586303eeda8b8402db90c,0.5
722,426ea0d4b0366b8e7ceeb444f615412caa9887862ea6acbd2f97e8736c0e07ee,0.5
723,f9dbbde9a3e8ddd39487f204cf464f61c730102527cae08e22a158d39e4d59a1,0.1
724,76285f69b76ee5e42c751691d4ba151c23f06e4b27e90b308e12ac3ec5c3d1c5,0.3
725,9369e85b09d8b0664b6ca440eff0e155e58673c59505d5f57f1d48f33ef17e24,0.2
726,7d96ab3ab87acabba5370b366c518361ae60b896dffa048d000b9d200a952bbd,0.2
727,b0c088b8594f7a3b807682b28e605b7906f35ebb76af8867d0ecd3a8f7e96c54,0.2
728,195ee691a9fbfdd950f081f7081081831c385c0a947048b9373bcc82a09e5307,0.2
729,6cb2bedb8c2c3b0e16c4460ec301b13156b60e40603d21ff51866e1e53b23a00,0.4
730,1f5986b2ee61dbda07ed9db04f4b43403838f4ac6c38537357e8b9b9d467d2a3,0.5
731,b8e24c98295002f2d7e5954b9f789275a6c64e59504e413a3d0231367262a860,0.5
732,96817dd03351f2e485fcc4114787e71044dbdc97aed03f7336b3880aef877b41,0.2
733,fadc4cba89b797ac15e6deef488c974047e715d68fb91df0499ec2ed56de6f42,0.4
734,0a44db8d179cf1344d854cc158febd5faaf068ec362b89bf9c204734ed23c98b,0.4
735,3080dd84b095bf565a9c3de7fc3b3285a5217a6822c797e80426b5a10a56b727,0.2
736,5890b053407174acc546c4cbffab993510dcd26787c2d9f8c287ccef745c8b01,0.4
737,91dd72c4f487819ff29d27f1d8eff08f16d0253926b8575701511ae60d0a9139,0.2
738,0aec68fa8dedb889adf3f810c47a407b9e4e83cf4ee2fba7899aea1e6e654d3f,0.4
739,eae85290081acb62673ef09446dbf36f79765bf92eb0761dd077556c55973901,0.5
740,3d49a187f61986a44f51ef5a50a0598c48e52ca5c4dabc5e005d60d6139ee87c,0.3
741,3aa0378e0f04847710ebb81bc99f59c725a605b96f6932d730792afe4422c9b0,0.3
742,4a47605012ac981eb1bc93da214d8f651a77d973480ce69cacec5046bc0b7be8,0.3
743,2cf118bf5834990f27b706a5ae58e3e3ba428529b5f835bf75ea456cd738eb45,0.7
744,da9a9eb03cb6bd99518793655397b0b351eaa4d81738b120eceafb085f7f6c6e,0.6
745,4409d5ea0e238f6f91581237f48c674e5e987928ed065edb0443ea9e9d82e9c3,0.2
746,2a4ded2c8e7f69a21afd5ddfde8a3213a345b40e097af585e4acbb6df41c3992,0.2
747,dc1958a43149115d776b69a8fea4a07c278d1e66ee038c93d87b007262709a3f,0.1
748,bcc89179b86460ac131e6ebb32cf7e92105b35840af68e275c996f8e136e955c,0.5
749,6d9d68064daa023567886ee93c4b6d1fcbcfbbc59f1593b4367c9a711562e086,0.1
750,33f9a7f90bbdc08edce149dc764adfdb31a592fd9cb5aa373ab016f765e22aa4,0.5
751,183e77c87c7f2105f1ca5e843aab2b1b4756df14bf2ec8addfd8d0d669024d60,0.5
752,ad56f06dcc9d2c7a09018ad3c89172b7d9dac60af10db472fc139160cf24c13e,0.5
753,9d26a48f63b8d857803c92d1beff98d23d4d7c77b6df85457084902879c5752d,0.5
754,d55a4311b7056619a8edc5a09df29729c807c8f6b93c89a8be2cc60dccc51493,0.5
755,6662eebcce6462a183355940e7cf82440ce41182c225cd5f384de0d846a497df,0.5
756,51df741b574286d26ea7ebc029ca4e78f091faba0a6b9c4ee0f46216372680e1,0.5
757,54a942e84794c5fd9d8165e7740bb95f5dd277c7a6b009ac0dd6a541ac6ee992,0.5
758,faf1c53583cd2023935c59faf5af0c35624acdaf704205ed286d919627528243,0.5
759,40ba5226aee5c62bae3a2c268ccdf9f1f55a4764523a6e4c613803818894e9b8,0.5
760,1e6e9a105118123f9d8dc5ecf642f667300b3bdd051655267a17d8fa1a595c31,0.5
761,cbe5c9a2c1386e04e017d374f5f7b5f22e7ff46e31669af8a8731121548ac697,0.5
762,72f2808651ecb544c1dfac15b2ae553c7db7ac7f73028e7e934c9327761dc9fc,0.4
763,9fcd89160817adec2da4c02ffb6de144ef88d06cdb8bf40d0912ca539e49f9d7,0.2
764,10c4383b144e2d8a806fd1a04362836fcb46b8f67130cad363d7ec89525ab5e5,0.3
765,5fa53ffdec5c079d0db1c73a21db4b01a66573108ff456d73e71ace72c599bb1,0.2
766,379aca583c0d5ef50fd59b39c25c2384793253632bd0538519312262e37fa221,0.4
767,3a48c5a57fc815abed5ff4c70504496724a58f37f2eca60de1b21840c1053e27,0.3
768,638342378cbabb1291c5dc7615a6c390d425d895465256300f076858bface83c,0.2
769,6cf4d444e9f71b71855fff9ef453b27e5750e82b0791175488d96eaf790d682e,0.1
770,10896b5568f62f9507f7d515539b3d43ee360d152576c361127d34e096d8008c,0.5
771,410a915fc662fc4a565292cbfb51912bf489f8971332f59a6b60441ad68aa8c2,0.5
772,bd15ea2cddadc6c1cbe844103e7e231723c5f5c928f770b4a9acb1a39e85e4ed,0.5
773,3053e883646fbd5b2b435c6a38751c2e6c711e7c3116d5c1e56cccbe6f0b0f21,0.4
774,056191a9537054b3e6116ed9e005421a84219ca2036dae871de3a6750f9e190e,0.4
775,510ccf0f119bedd2964eafa433746745c70e547b5b4cecabee588fa962a79e7f,0.3
776,c22cabef064eeeca4da826f4de18fabf1df0c432a8fd20107e657ca8fe224913,0.2
777,54c7ade7c157ec870edba60f5bd64d7a0c3f670099940aaf05514d7c5e2b5f23,0.3
778,214ec716656cb871a0f8e736d2c9b1a2ab64fd9c63436af0555679eb0f8dafb0,0.6
779,9058e3f1e2bde1100461c4f7f5ee119d677f5319dbf394b3efc2c152709374fc,0.3
780,8f766fbaa7016942de00f97fe5c9b8854ba02d4c5b4b1286be46b1c6bc613721,0.3
781,4b291b0c6a0ca2da1c62f816d726596873e71113c1de4e8edb9827c60aa9ff79,0.2
782,8f445cebb14275dcc8fe015dcfc06c553542d4a5a752d503a20e033ad81601ec,0.3
783,4c3a93ea24e5c048d26376857d3e571757a6542c5f36e35fc82d4bd6dd520f76,0.5
784,09ffc62d8f7b095ad0807bd46f3dd652a68c97bdbceca59b4ffdd0eef914ca1e,0.5
785,ece1fc0bcb94211d0d469223c8432928acc2cd8b0292eb4444ed082d9b45119f,0.2
786,1e1cad82c1b24cd4b076b67225cd04e7b7221761fdf7614792d01d44fb73c98d,0.6
787,eec41ea91f05168e59432f096ca0e08d90623339975a3831eb1573cbd79d026f,0.3
788,5ce2651c306027dfa6319ea699c98650ce8472f8c690b14e43ddef4bd35522f1,0.1
789,21f5516f730392ff8dd426b08f31118214d5e774942b80dddb6ce6744b10446e,0.3
790,9d6b448d8a8c65587dc24417c2bdd5427986128522b9162d15202b30a97acad2,0.2
791,ccf28a301509ac662ff767bd84801f7164b5264e24510f347531b4cdc355e6b4,0.4
792,04b2a415a93c5dd9830c29b9315ca03d297e9e9250ee927f1193ce7e1f8e68d7,0.3
793,fb2dcf524c8cde38f58891f479eff9ae77004624498ec60fc344a057e7ac13a8,0.5
794,2f6ca37cae9f0391ff0389d59c1c1931b9f4c65e756af34e56feaff399c3aef9,0.4
795,66e9f6c99b8725fdbb5467c953c59eca90b128a549d04a1db414141071d64762,0.3
796,6c41a3aaa7b560d5c7424e1b07fa0e1a2a666227847dc4525be59e2882434bdd,0.2
797,aff0603501eabead6756a7f6ee6a8bc255162ff0252f0c1df80e5273de2963a4,0.3
798,2b5058deaff6f7afe1f270ac07ce773926c9b7102a994dc4b76100a1278fc556,0.4
799,7de4c31c9f512f624e595e9011920499db4d47d67ec689d5fb990306c67ef7c1,0.3
800,1fd92dafce8dabe3374920b1b4ce1cf9fc137b529dc9b1ecae88d38c952a8ded,0.2
801,10851bb0d7cd444a4224d7a00228de4267f4f98de5c362917053e5aa756ffb6e,0.3
802,d01b2bc39341765273dc7e8648e101d63e26ab9a15c9ed6b6451deabde6e98f5,0.3
803,4e365bac094979c577657786e4fe49650e22e59ffa425e9e68997c6e279d104b,0.4
804,0fd161c76b93a4db58d8e877867cc4cdb2cec4b1cd4dd915d7d86666fb5a1f2b,0.2
805,5077bd31920d8b089dc7cded245d36f8ee9d0bf283fe476fd4cc237266e90c62,0.2
806,f4fd25256b1313b65799643c356680f362f370244618d4b5644be4e7a80244cc,0.4
807,edb17a221c56dd3a122818c51b436f99e856fb1adda17d1f6ac626a2867bdbbf,0.3
808,31f20904f7328b0b3e092a098b3f9ab0c3f3e550d990a3956cdf258b9d8dc593,0.4
809,a05aa319de0586ba5e4a649310241ef9e3dadb844a3e93bd1fb7f56fd4b6ce03,0.1
810,29fdfd6fc2cc34d9eba92041286faaa223872ef9a81ad3bd496edadeccf4e152,0.5
811,1b207f766373973d7b3353b023db04792b81d41aefabb1714857a62d2a966d73,0.5
812,451a65b7ea4ef402d3e6e0dd2658cf576662534969fb14a45f20b81668f8fd5a,0.5
813,e333ff273f1eb0255d366f040077294ce3d42e06f98b1b72b304d567b7dd4b60,0.5
814,e83c6439b9093d670aac2ebb54cf9b3a61562e731aaaf2b2043bd4530e066bb9,0.2
815,4d01a6b65ed23069cb5205b69759166b0aeaaa4340d1527421c44f9e88481593,0.3
816,1e95c4df448b4af50b81480029a3e63b064ae422344b3a2df0ba696ec60cafdc,0.4
817,bec91f89ec1892652e461492a504459a3abdaf685c31a6a727a3ff0c3303bb43,0.4
818,1b028527c707c904639205f1089fabd507335405d312dc51e3a7ba83dfa2d1aa,0.5
819,3e1af067c7d86a8afb4327662a154857ba02c936a97e64e0dc78a7c2c5d99a8b,0.6
820,4ccc5573534c713cf1ba6f192b2eda18c4139cfa4a1d5cb5abaabf5655308630,0.5
821,9894edf23077921e0e4a018514b2179c8986890c18785d52d86e1368224215ce,0.5
822,a1c72b1c7bae07080927ae58401417611032a924707d0d3595869d3db2fa2094,0.5
823,3ec6433d832448e970af3fd26afb703af2c472cb59cadc86e824f8f32d5e4bef,0.5
824,31b6078faf7e30657f80f7b9af5f5f139f99ac2d221134de12db6fe779722137,0.3
825,9f633f86b410a3efb189f7a2b827feee5fd8c2f0e8120c44acd0c327d366bdf6,0.3
826,3c5a109794f35cc7ab3bbfb6f7c2dcb28ff9192bfb5843609eb9abbf4e017bbd,0.1
827,7c345b4fbdc98890a35731d4590be3815b9f1fa71a23f4886eb4766391fab04b,0.2
828,c513301959a288958f27bdeabf3e5039bce2e6dcc29b51091449ad601ad15325,0.2
829,26c3c7ac189b136f4fc8cef4d1aab4d52253cb7a04f62cbd34677af68bbbec21,0.2
830,bdb885a9c44719bd9b6b144305772126234bf5d8a3db92a31702f2eff8962d89,0.3
831,d536f8a5281ec6381ec85d8dd7d49bbd4ca2bd301f0bd276b1efff678550846e,0.5
832,2dcf44a1458eeeb95d7df1ef8d678a3bf197206e4e484655c47f842b2c485e11,0.3
833,ccdebf05f295db8ec0827228ae87923f56f7b5f2a084c680173bf95c50c10cb1,0.1
834,0e64197f754b31b7a230684daef90f398ae1fc2d2c22f0fd4244fd4767aa7ab9,0.1
835,089516560b7adaef178bd3d2d5a433f8104a2df2fce01d2e23dbf42477559a96,0.5
836,8e0c7cfdd1f80424d766211d689c3ee23a16f0c4397f8c22a355c553402ddd0f,0.5
837,0b08db80b9a24a151680ac246fa6d3c068fcfda40a1b2fb2d5fe99d31334d15e,0.3
838,68b7196f4c097a07a09f742b8beffdf1f9d988b03ce05f3216ab3ab57b626aca,0.3
839,2a923b04f9acd78859f34d6d0c3bf90886d23d23d2d18b47c3fe6a297626d662,0.4
840,ed45dc22c3136cf56b1145f2a8e73ea91e913c53b7a73066a2d2f77c2cc3f693,0.6
841,186b92ca1802c14efd1c4279c087d6bd381431359530035b7699099eaa7e8cf8,0.3
842,45c67239c903460dc062b842e8e5df525725f03db12924e50c1d4527daab4753,0.5
843,33784a2ebaf05c2ff11cdf3c2baa485234d8f1c984c7cc836acb13faaf87b210,0.5
844,4eafa3fcaf81c16e6a092212ae7d23eb8af56f7573d5105a248b7491fa59f860,0.5
845,85cd8b011a14405071ea62b097d6bbcf26af773115bf84fb82bad5f711ad1f23,0.2
846,223ca1edfbe52c21edb41f9fdb8348694154a12db4c3949795bae1daec7d9807,0.5
847,ddf1d728c6bbf19da269f5dffbe92d9f1efd0d185946dc5d3b942a8d1c965339,0.3
848,d772f6e2afee5af67537588090db10f7962788077a65e8f723dd7b2c4d207587,0.4
849,a43343572469f6192471dc92251fe64cdb23a4f196a40b270a9b54450902b7d9,0.5
850,f76469d6128d1ba693ecac79c6d0fc30db91667604ac5b1a87dbc63a39cf3f6c,0.5
851,b4dc3cda519ee23f11971d6e25be02ee13b5f21d7006565366c03ce25753276e,0.5
852,ffee71ef378d02a330925ce8a3863953224d9e19f9f2a7da8552859e69e95587,0.5
853,3a1a83833c97051143818e52871db09080d57f4402e9a194569a13f2dd872dd8,0.5
854,3109c6e95505693eecd81d97d124e926ba70c5687fcdc1938d62ebdca30b3e9c,0.5
855,3c120cccd6be657591e0c72cde81e55e30a5df58fbfcb17037a92d902c4c7f7d,0.3
856,a796fbe209cd50c78bb005e0507c69747d2c3257e01dcd6731f49d808da0583e,0.4
857,897a78f43c25daa4d15cd1c739647c270cdbc6a78e2401dc01be913ab3e58eff,0.3
858,cc77a6445d36d2a256b4e1041532bfb1c64f5c5c37d94d6b6a89d3286dfbebde,0.7
859,894c92f0fc28fbbbd60f7dfef1b258f16bc32682747c12db77ae3c090b039a14,0.2
860,3100694cbfadb7af095d1673c029ed95fe2cb5ba4229adab25a737c347cb9c89,0.4
861,65120bf83789ecc8b5216f7844e203eae578d38a03b44e54a68caeae4c4c54a9,0.2
862,1aa9c1df392328a0251f6e6932528556793c4153b4afb81d70aaa0f23e74c8c0,0.4
863,02cd4131aa23e6544f31633e33ea19c0e0f3ebced7a43c537fd0071102af76d8,0.5
864,7958a5861081daa9b127aa5a29af257836c16408a37102be044214cb824d6bf4,0.5
865,546ca2e34d59a8b164e1674c0f9c7c23ff709c2936d0263513827c3c8b20b7ea,0.5
866,2a0e1a619592eba7874ad84b090099278d881b51a868c9f1cad7aef10d36433e,0.5
867,7cb88c075fc438cbb567e79f29127e203376f5bb7ecb012d77ca54ca4c765c8d,0.5
868,7a2a5923406ac72973b331d2125dac2db74a7e34f0489ace80d5dba92f766da6,0.5
869,e41bdfb69d0bc4e3a3a215aa711eeb4d9961d80aad1bebf261a43f2567182492,0.3
870,90b547278cd26714fc4c3700ca7e877060556cac72e43c62d7f9ff150e9b8132,0.5
871,b9cb2096989c74651b3e3a0512fc08e0de37e6c0e59f6f117630fc40ef122449,0.2
872,412956fa19c747783317b2ca0e766e13116ac881457363752aba5f3befd4e52a,0.2
873,d42cf627d2699ea9c595a2d11e684c7bedae2a332b722073151e6ea02969e812,0.2
874,8f90a3158536c1b2f0b7a1c0a96054ba79589cf73d86618d27cfbc86f5f7537f,0.2
875,1a16db789098aedbf7a5bfd232f6255ac220bd2901a5324023537457244aaa52,0.2
876,f4200fa203b45062f9b4ac5c4128373eca16735f6007189b922058d5ceffb44f,0.4
877,05c9fe2262055db6bd077f476b4f1586a03dc9548d740ac07984ffc4728dd6ed,0.6
878,c8555fd0fddca3f5d5e836b5b0dec459f692c3ff08599fa40366b322351ac39d,0.2
879,69b0c192e3fbc97a053b57b044130c77d2ed810cfe9c0cbae13b081d257d557e,0.5
880,8fe2fc96c44657b2b95312cbdbf73de6f76c7c6f1e02f6dc1d5e9bb20f187d89,0.2
881,d467f2b6ed7dbb2f641b80c1c1c0ece053caac863030ba04b35b58f12080da87,0.2
882,f004ede96427897cdd0f228fa68ae6a02ca2f8e39dae80540c9b4ccf3c31c7bf,0.1
883,a4ff56a947c0ac31f7a39853ff972dabcbb2f2607374d616d9b103a1387c7fcb,0.6
884,64f9dda5e9c3960efaa6f4bfd3815d4ec1e3d53a8f17dc323bb90d50ef5f5695,0.3
885,a015d71a027d88c6c5bf7b4556c717738f0e311d13be94e6000c0e0e2e01bba5,0.3
886,e62034a162a8eeb24e2648304ba93849df31270b7326c86015278664cef7ca1f,0.5
887,e7aece0ddfa29fcb36564010100b239e71a90d4bd3b083667d58eb4fab735296,0.4
888,650ca7b46149f2fcd459ac5797eebe25be04ca9e5d5d4e497d1c50a47b7ca221,0.5
889,5312987108a1b2a080b0f7d5597d181485345de5a1e9c696a7ac331aea048bca,0.5
890,bdb231fb27bea0c7998f5dd161adc4e31c6fa74d16c91dc0b36b474af7c5f976,0.6
891,f68db5ab620b02891cb710068a9249e259fc412ef8688bef700b8a5210c42533,0.4
892,8b62ce9461bbf627c65c934e13476387fe9e2c6ea92f43120984e45f5e1a8f19,0.3
893,75216dde50119697208316e1b79eda7330cc545780eda6dbf645ac4deeccbca5,0.3
894,9aede9e6e1b17141d4fdb7ca7b1001acc022d2af1c3ae66eaffb0205251e6efd,0.3
895,c937902960ff6582bed4e69bee240ed64258bd8069f1f621a04e43d4f8ad45b9,0.3
896,a7c684edebd9d772f4df209901d8c8bcae386114d588e5a5339fabbb624d2678,0.2
897,fc4c9a90d0bf667d48d42bb2754712d4b8e340bae5ddfa12c811013638051ed5,0.2
898,52847b8d131e344dabae41d4c4f829ea2f4836279aa745f10db1a8ee41d15d7a,0.4
899,79ad33c4977987bce7ddc1788a4bc0468a3f7db05983f953a0fc53747f1fdc4c,0.3
900,c7092e307308b33efe7472db6f306f59a3fbd2e0fe845345325643c5c042e536,0.3
901,11635ac78079f6b6096d10d29a75ff6bc2b33e64c04dd70f28cdb797cdac888a,0.4
902,72117c884a893fb427147b47fe246ad24b971bd6232b10a24e19b12c04e5cc2b,0.5
903,c283b22e8750bd27eae41ef47f00095ec498e202352705c0e9882f97ccc5df39,0.5
904,48b6fd2f8252dd673e89457ee7a7ea590b1fd4df8f94490f528e64641c4f1eea,0.5
905,aa176d3530cb028e9bc7b57e37fee836cad776dc6799e41bf51188641f5fb363,0.5
906,97c4552616928d6a563df8e19f9163de0f4ed23a3a1ddbd0e07ef20a416a09d5,0.2
907,e4650547815f526876daebda687f52909af7a9eeb866d816d2e26f44631a2bd3,0.3
908,d294a28728afcf212426ab86e6f1339a436b3e2e4436609ddb496aab63723e87,0.4
909,cb75fa7df68d2683f9ed518f739b835d05f04477e3222a31352bd4a0de01a0b3,0.4
910,bfd64feb0a02d677a7a0fd8973c279f41100498654cc225b9e79ae99a1fa672c,0.2
911,c8e6ab0a9a8d0ed904b2620f837eaf7fd5af4a43347564db11038b1c7f8c121d,0.3
912,f2d0122087999ec10d16d5e34c41c3ecf14dd3969751207c6affe10d0276d9cf,0.4
913,770a6df7495cdfdff803ce8165149610b1ed72419795b9c2752db9c5733bb4b2,0.4
914,fc58304d6d197738bafcb7bf811d19dd0e1f3286cb7fa6d0b093d8180a1b8c7f,0.5
915,b29c947736595f89a55e8e3a2d38b9dee7d93c8a70a2d8eed2d88ee0c574aadc,0.5
916,2916984f3910ca3aafddaaa41614075a710979cb707ad6484caff6366deed10e,0.6
917,0fb4e28a7503f8b3db6f181da6b50e0a18e07e1c34c352eeb7b6e5d3c07ff06f,0.2
918,34c639512dedec2c850052499abdcbc165d064c575ccd6efdbc3cfd68ac02ab7,0.3
919,1050ca906cc9aedb5289ca9c6731a400e82225f1134d84383ea918cfebf5eaf2,0.3
920,62e89bb3c613b2c672a8161d87d246fa9f783623108f582c8d91a47297bad352,0.2
921,e0edb47f9f0e1ca79b5947895cf852c4f9eeb9471ef62754d20bb8548a6b9ed6,0.5
922,1cc4b128409e23d79b330d79e33fa8e00cecc5d29f945167a5968d34e27001da,0.5
923,4506902fac8284802801f06a4b8c8781a624e353c5ee5183830597b423cb41eb,0.2
924,86a10fab901271ff04d37a32e30fac05e7ea7a92d5bf6f623db7021e837e2c7e,0.5
925,33aff3c5e0657fafa7c81e71ecbf17a01f11f6d683fe158640f7e8722a7a621f,0.3
926,99c93e203b4f1bf2fb29f310163a380573b115e053b88974cf10377f6a660692,0.5
927,2fab2cbf445c5bd595c83134c6b2a84308a247fd3e5ab75ea7027b8554d63806,0.5
928,d06f81221a0488f9ba36be4c6038d56628b536618838a8992556622152fe1d5c,0.5
929,9047fedec59241684145fc178f104ea16bd1095e8ee88a29b7dd106fb17697a4,0.3
930,48286f137d7b92b4880044f405850ecf908f1bf261e5b6a4f9c0e18df496c382,0.4
931,1a38a5e0bc77183b993df71d75d576022f002f2055c8b098603fabef794748f5,0.2
932,773e99c152515c187daa59d1cb25010a393cdf85e05398c88a46b011cccbeebb,0.2
933,839c067e27bd9cf9dee82a6839c3984427e08eaac09bc09901deb24e3278eb89,0.3
934,063f82e73e7b134d97b9f332d0d4118e7b5894b6c560f26fd0a7a2ac0e8e4756,0.2
935,5a379a310db584d7b59757b35f1f14fddbde2e121f4e4a386f6a17ee4e6bd154,0.1
936,8046c95cfb9edb3662662d76b5f46d012ab9f0cf25e37306f2b137daec934246,0.3
937,86178cef09c161c4e6acf648040535b32f26a1e681ee1e5291f54c66125f452f,0.5
938,9a489cf82230b2c3bc8f41f31ec0d224facb19f810f4c418f3c00e89604c18bd,0.5
939,8d0e37f8d7cd9b4e689c517229ee9993d55aeed450f23e1eb0be27c3a7af7995,0.5
940,e7ed710388226bf77334aa61f474a184f0ca019c3c754b26013fd29fe69604e3,0.5
941,ea0efa74a7ba4d1ae6780809181350eeade187141a28112edfea1a67dec04175,0.5
942,1e692e9840589c9c81ec290f4fb9d63be073590ca953364bc8bcbbfab5e80272,0.5
943,148c4f9277e1620518e05b726b4aa5efd20f17c8e56143157ac98aa1e3a52ef0,0.4
944,3bf7e77a8966aa7067712cfd6300f28ca489ad5a3eb7318b15d8061264659be5,0.1
945,07da93a4bbf9fbdf5dd111adc23d7aaefe1b412568f436a3aa37e16885991d58,0.1
946,28d94dd0c4f62a64333a2cb452db0f2b179ca61dc36c9692a7a86dd96b2dff7b,0.4
947,d5cee5e8f83328d29cb8bfa8b79cf2e1fd44b85ebcfff9d07966bb2303e90b48,0.6
948,7ee0725cf5ee8a2cf80d49b045ee117970db17a66d5230057c304965a00f876b,0.5
949,5435b6a5bda709ceef42217efcdb3be1eea11f83ee31a987f1b20e733c0bd087,0.5
950,eec37eb01b020add3c8e8907ae379d19762772d5c711921c8dc83f5cb7f40b8a,0.5
951,979aba3f5aa449da7e4d034c4ba0cd24ed37b3252ce42994ae26ffe2ec15f346,0.5
952,3c74e4d324c3a1ec4f72a4f14c585bd62fd49277bc84ff44cee132cda24d2a1a,0.1
953,830065f93886ccd68607925df70e30f9c69c0e737af8709e125b2281ad66e2ed,0.4
954,9961ac626ec32f1147a8c071a9165e8653818711f68afd29929fd148edb71046,0.3
955,a280ecfb22b9bee4548e60b9c08ad54b3e947daa894a353c2765e8c734be91ad,0.2
956,5dc7f2f712d35ebc500dccc9ee82f0cf3f05d2f4a77387606548de8ff4eecd16,0.2
957,e9d795e233e85e9c16ff8acd3a972955b7231d3ff29bd38b25d172fddf6baa52,0.3
958,302aef9b194fa9a79902ae91a94e5920994bc233b7affc1eae8643f4c996076e,0.3
959,ad27a3e6400ceeb19d0295475b34038692e8465556818b47f0cb76580baf4f46,0.2
960,fa7d9d26d674a4aa2726478229a77cd4d1045d5e54cd47b4bb6f2a4060986d1b,0.5
961,60e4db7def8e010fce313ad446b9c52ce6840ab2c745248480c79d5166c07169,0.5
962,8a56f25907ca36ec1c20b7131de3d488283f2cabaac48db7bc38462dfe9fbcd1,0.2
963,0a1a2d4be3e4b3b4186b1f1a850ba5f0502d54ce6830528d9ad9ceb2f89fb956,0.2
964,d400cc134790887d98f90db850ed6daaaf4a26fa082be67cffcb3f96aa712f37,0.3
965,fe15a8a5e9c4fd4a2f9a6e7e62ce345acf869aa1e51ce3762a8c91a5bb882def,0.2
966,89b197d566eeb88a75bd7f1c31a95f195a04a79bc9ee31def715f3b5f9e71893,0.3
967,0adcc3517ca243d4e0282166d295c4b783ffa9799a53e833f3847f0eef2e4601,0.2
968,5851041348efafb9646d4a07495c9ff3d36a27915e2f33ca912b8705c7f88af4,0.3
969,b21e2238d6b9159cf44413d289d92eab050be15ebdc84e1659617b57b508aadd,0.2
970,f38b1f00faa30c76196ce714d415d919763a3aba971cb5fdbd510907a6f1861a,0.2
971,2e20afa9d289d51b27d77e2dd459e89719cf743efc04004309abff9114a35223,0.2
972,4ee394d9226c7b91a406f530a65b80d99e724f842df76199d45bbbd91b0dd3f2,0.3
973,e0a297fba3510e2399b9cde0696b65d94c4e87efd038a1c522d4feea3f29e615,0.3
974,85b1f958e50b1e79ead8b64b42da2a698ad80548048ea7ea63b645d0160f71fc,0.2
975,cbc3e40862abff8c1ebcbbbd8341e1fc0aaa054a71c27f9e7d6da9b21d2180a8,0.3
976,f9419fb585e0c88cda5d93747aa34cf1f731277579d1351dfc7a83974ef9915c,0.2
977,7feaa9329ff5c4d51e93fa0193abaf9fd0d376fa2971da13b9ee729aa02f5a16,0.2
978,c73ef918c421ccdd4d9c27820c6249d5b49c9e613ed82e46265afa9eb6a05c32,0.3
979,73a099c4a1985fa6fadc627c1e6fde3a818b1d2dd63681642e7ea3573886bb7d,0.4
980,771d8ec0f8a6aad76d7e98ceb074a849beb83a1f074af2ad55c0e41b1cfccdda,0.2
981,fe8a5e245832b5865d248f092851c508b9ffb2dd0c1f06d161dae51a2aed5b2b,0.3
982,c456a9ded063d929d73fdc9368f14bf34860bbe9ee6fdfb84f2e99d0d64b228a,0.3
983,b5ce7d5d5757d9ca3f996b25fcf1541b053beb136e08dbcef2a5519a3f2c6da0,0.5
984,cdd78a3687992af4bff091e10651fbc8bf01b79ec4851b883681413e468de51a,0.5
985,ca8e3ad7be0f85059671881aafcf00ca0f9783224b6d2d2397abfe2ce0e31d52,0.5
986,bffa36579e832d9196486568f178979f69e8ab973a6ec3b9ecc4d2f91ee1f073,0.5
987,dbc7f72c03840c5267d75cd19c5f30475e2771aa1aa5911e72d9ba3791d8fa74,0.5
988,52d8602077853f2cd9b71a666c694964366e377b3a4f6cfdc4b8154375abf56f,0.5
989,7c02a84c0722b1ff14a4dc02a7e38295a446a10e7af09f314b533863094cd6b3,0.5
990,41923629232176e4e35f85bb4f03050e2904ffaf198e5c4b98ecee42b0efbccb,0.2
991,9c3ebbaed60a4ccd9facdd5a0dc64a6b44ef9acc0ba2359d35ebfb22b75dcf71,0.4
992,6af18130132568a0d7471b35395af5cfc2bd9982a0e4bdca7f16f3bce18077b9,0.3
993,39731ddfe603fa7c19d6f6184a9269e346bdb20b154bfe4960b2e4a74a445bb7,0.6
994,d9fedc485c6d329ec9aa714c25ac757b3f5bbe19c7dc68f0fae17c1dbc0b96b5,0.3
995,de49bdcd87a5f5a9a9dcb3e756d35d3eb58cf910231019e5b5f2746f4671f54d,0.7
996,21f8ecb3a678b4542c30d0f773946744da18b47bb7218a1fb7df3a9eee3030df,0.4
997,b8311301802f0d84225c0b76722cfdc94e02805d0ecd157b198018129ba8d400,0.4
998,10f60cb87878b763d3cc72bd5250d16013f355841d380d90aa7700e14bb8ae6a,0.4
999,3f65a3eb08873b5f6db31078880366f83311f43106b83025bb434fe5706e859b,0.3
1000,04f92c5f6ca89a19218dbe3f97b6497b581872cd4294f03760ef1209219434d8,0.2
1001,393de9cd0e20267f72d7ebee1bdad79f740c62675ab90338d440bf2d2c509266,0.4
1002,6807e460383ce471fea45549ad74a1ce2bda8b1a57f7dede4f5bf10440ec3ea5,0.5
1003,e27ec7fd7970b73090fe398bfe6c40ac7bc3e7285a547afe300aeb2bbf94c7ea,0.5
1004,2ec5932458a452b9bb6c46a27251fe188e0b3191a553c2b9c14f4bb6b33d52e2,0.5
1005,2e90018684dd968a53ec98d1d378f4445d556488b270be596d6b3ac6b8d4df9b,0.1
