dataset,item_id_hash,source_content_hash,n_models,has_duplicate_scores,join_complete
xes3g5m,373dac8815b62d901107a438d2ac38187c90ca559cf5ee25b6d72e93fae7e95f,d0bf32d3ae274c47332a0fdc4b020e7b68accac3c7999c95724ad09595a819e3,2,False,True
xes3g5m,375f1d13d650f8bf67b37b8b914e3c2e1652d6353e8cdc64c5ff870d1f5c9521,bbadd1185af9e7f44b651074af0a42bc817368414d9bf9b9db4894134f013f2b,2,False,True
xes3g5m,377204bcf3175d5e06ad6bb87a01015c045169b1238575c298961d99bb2ba1a2,b746a9cae3713272d4c6ce4eab779370800dc7bdc016e790394ec7c28fb3e18c,2,False,True
xes3g5m,37945a4820f9adc3a0e92c320fc2ff5d0f05ea861bd886a19525e94e86d9acb9,7dbc4c04d78186d6fcc7a166708d2e9fe6c7a2ec4a1ce18ccbafc8b7aeb2cded,2,False,True
xes3g5m,37b84f609531c7c09e6db75e118d19cdce62372b6db4b6c974fd38e08383305e,a36ddca8040894d6adbf260134ded61f471599e89eda516e9a2006163ee3f2bd,2,False,True
xes3g5m,37d2f4a59de810a755c5c992e39621fa58e069e6fc40457ccb1eb4c563c06a08,05608dd2d7d34d4f00bb699916ae68a73e62ccc9895482f934843720ec4facda,2,False,True
xes3g5m,37d61fc0dbee51e9c3f615c37cec5392022148c98a610e883c692ec05df90a7c,50dbf2cfb1b73be62f6ae6f43fc5aced514d35bc6ba6d2811771514874e28486,2,False,True
xes3g5m,37dc65f3ce43a5a7c1f7c40a5e0d276d60d864105ee246e83885809de29012f2,93f58e6dc5f0b4c01d06f05db14c007c23a9f3176ce75731a0c6e1cd6aec0b44,2,False,True
xes3g5m,37e0284ec0609923741958a657b63ae8d91fbe45bc85363791b810791256a586,fd2292ccf63d7cd36a0c78d0f4315a33535f46093641b1c269f7bd92638d1dbd,2,False,True
xes3g5m,37ea101dcb9df7c87f5c5c6bb46fcf3aa4937e9d1a9a6b89f8122c1435352369,d6513953e7ed33361efd67b1aacf55d6e5e4f899c658f3771404e6ed490add7e,2,False,True
xes3g5m,37f08cb2a8a48e0e3db1a3ebfe7a52edf39aa0eb8b23d05ef664cda1c81096a0,0cd1ed77bb2dcdcf502808c0029ce5c32849e9935909692eb410b78ad863d8b7,2,False,True
xes3g5m,3800fe324dbf73a4074d09a9661c361b82d2a85fd00abaf4a232460e143135e9,d5f49fa0ea003550361a8442d0f0f5d5e5275315ec077eee3bbbd3818e8f3b8a,2,False,True
xes3g5m,380e116f96654289da48ccb0f15b29bea70399bdeac2760f914f46cab1c53146,fc1651ac6c843ff9fb9ee9e3c07f96ee88ce0e30e1ee7046c5bd827f42014aaa,2,False,True
xes3g5m,381fb12196e84b4562a6c3c95865aed754add83aa38b1a0ca082ae0457817caa,d8555d93d1e9057a10934577251ea193c660801cdcc3c1615c5beb1a874ddc9b,2,False,True
xes3g5m,3837e5b8038228b003791ced132a64e80fdffb93ba16ea7a60553858370fb399,e71299ceab0454728f46c33a69cbb30eb2d73ea1753b9ca0c765b50449b63e1d,2,False,True
xes3g5m,3842cee59cdc2ca636a274fd5468d2ab20b4857ea702ba81946e06d8847aca37,e87df719e7458aeff445fee67fee3be09144c90908c241d45cd7a3f322e26d9c,2,False,True
xes3g5m,3859ed1a24f15354ac627d4925891aba581245909e7acb01bfca5ae42f490b5e,1114f0267b6ba7c29c3647402076e9179a390698b46291dde5717d91b399fa53,2,False,True
xes3g5m,386238336b7626f6ecede15d65256a4b0ae0855128db5dbc771504f625733d51,4b8351234d9a27b2935e29823c116279419b584c86686011e120e2b0e5943730,2,False,True
xes3g5m,3864f06469da6c410baa649b0592cc0eea81f1f052688023c6a225633e0f2227,efd6769b8a92f1345b01def5c9067c366f348ceaddfc010ff225f70154401f39,2,False,True
xes3g5m,3865e0e72584abdae46917458d41b47a32d9abd772692edce0c3674437013f6f,14998945bdeb4c358378cd00926a201261e9b9f359b3b38b164485dc0f55da91,2,False,True
xes3g5m,386ce4bf2483f28c67849695ebc9f12c011eab7c3415334fcc870de47f01b50b,a22636055efc9041205e10647c8b31df82516c6be4754b82a0851f783843f28c,2,False,True
xes3g5m,3888a492689649c59475c20a3c2f106be1e09bf5fd6ab7207508e990ebe2fdc5,044dff4a2cb96beb6e7085275220ca9ed35f15889a77657d8776f9f09dffbaf6,2,False,True
xes3g5m,388c385bf2c6f4148e0c573027ccea99642966967699451ec30f690d7c85b18e,46ac796caccf2d830ca810b89600aad509f3d17e323c387a5954eb4ebbd6d5a5,2,False,True
xes3g5m,38986797f8529e1a0a37389607551594e4f1d0ec0ee7bb34f80e8176be6d34c4,19a0fc7f75b8ae19b045688f74d3214dbff82bf67fbda19fb1689f63d0efeab5,2,False,True
xes3g5m,389cb3ad92e295c369baa1828e1885b176759d7d618755d02bf128b8346f38d7,c392f37a81ab2a8d3f9f631c84789c3da9c7d9a58f74e670e9c1224269ae9a09,2,False,True
xes3g5m,38a2fe17b38fdf4102e244ca0905930cc2b0f6f7804ac2c0cde5f8486a3bf9e9,cb31682a595bf101fe16115020b840097451859d8562be7851b143cc902a8485,2,False,True
xes3g5m,38aed39d27f0796fd8f0ccc7be16c38af3cf90ea3793bb49c21dee08b67ba309,55c74505341ed326cf6d1665d86f86d5c52ff5a8a6c6a586151638379400a680,2,False,True
xes3g5m,38b1660f63cba50cdc3dedfee596472f5df9baa3c05d9bd464b39c6c988a060d,f1feaa27b9a415cb261ae9508f3a0570c697a25b1b5623b066e5b5c420437b8a,2,False,True
xes3g5m,38b4af6325cb025193091599275f215dd76f714f30d96a2686340bdc90f46d08,36b755a3eac7277ae9a783a38ffe224298a5a20d1b008dd604b5195a18837760,2,False,True
xes3g5m,38b595846efb4ef92b93af9246447478f723ba6ff8207b05f52340ccd85d9013,c33b59a32b5c5b10779902dc82456ff590ac75ea4b08b19b0bef2204d0098edf,2,False,True
xes3g5m,38c3a60ee2e39da5db7c01467cec32caf345310fb564685f7240ff1bdff6b4f1,0fed065b5969aad17d85a4b196cd3a465b933f608e411604f8de94b31425d7a0,2,False,True
xes3g5m,38d2ce91fbae389ce003926f68d6cc832d0f39adcb82c3d16c9ec6eb282fb20e,c04cea7f2df15a0594b6a4d22b4e519df139b8c87d78d4a63e92f9ae7f594c7f,2,False,True
xes3g5m,38d9b4b4e6ad13279346fb4f207139f0eef7692e52b27ee806b57c6ab7dce12b,5f555571ebe98b10c9247ec09ef0695333a70f9eaa8ec4ea2948dfb1a71feca9,2,False,True
xes3g5m,38ee6689804e587bd85efe6ae1d4e04cd2c5508e94663f1aa680aa327988229c,05118494d1ae8d7f9307e7f403622b51c487aff004f4c57fde887a3b656549db,2,False,True
xes3g5m,3901c5cafaec837574d0373a6b571cbd52457000c0a62db5dfdc81b07b31f969,b06219a9fd5c6ed8e6a3fb1f60409383e4fa76712b44c9e1e68f6a15fc923134,2,False,True
xes3g5m,390284e827f1293c93263e0d82c5c2a3fbc62db47a67528d17cf262436b5f83f,94dfdc164d05db1050842af699f109ebe5597339d91e607bc0cc0fc345de3d70,2,False,True
xes3g5m,390d98d1dbf61af488e9e763b73395d5f63481aaea7748e0718292051424070e,89c87ffa97e51046639eebf0c70140a24dd3e7cd9f109b25ad5f951ca06578d9,2,False,True
xes3g5m,3928af5978507d8b5b7eaae93421a0d4b284cbfbf35c2f4c4ebc68846535f7b6,5559d91f2e5d8530ef47de3748cb6856d1de1308260fa09a359039e5277a9f3f,2,False,True
xes3g5m,3932d161f54909e984233fa3892a3998f32ea966d684eec65a3303e50d6377e1,8d19b3d8d9434952dabad90209bd0af402320f8f141e2ea735c8218f6b211d38,2,False,True
xes3g5m,39400da64346185ac8e084dd4f72bc32e6d64f8f54c306e9d9077109eb88ba9e,e54129e5d2702826bc778ffc2844248a9433718e5277b17c64f6e5d4b898c161,2,False,True
xes3g5m,39503f95ce87ab57ea570a23f6c3ccf073a31e3665080465938bcc217535b1da,7c71c722dbf0bf8f2f2bb5ad8d0b63f3f76effa6ec43d7d1de540c2938d6ffb9,2,False,True
xes3g5m,39524fc67401c63150ae2bf147d51bc1aa83f71417d85ed64186da65749f41de,5b080cbf57c9e9653f3bd41e5920518fa9b9981b19a161b17e7b2313c090c8db,2,False,True
xes3g5m,395921bd4a3fc707a7c3426212efc9121ee8bb51339f4003d64b7b702c8a5a03,c7f5ad470d49859b1951d0705acdf52432e8015cb437bd9365d08d5e3461bdbf,2,False,True
xes3g5m,395c93653935772740d674f732be49216e88acedbf1ca2e9aea0a62ae55f3b28,75680e78e92f861e69038e2fe84be12caa501184c9bab9354f6e42c64e1ef3dd,2,False,True
xes3g5m,396602a953163216793e46df505a070b600f8d71d8dfe0e8e360fc41659036df,c80c6a71e5fe94c8f91d8c32473f48ef2ed9fd4590d546fd3d96f326b20b1f0d,2,False,True
xes3g5m,396b7a1c8d01515fcf7e1e7f7273d240530bae774c56a4f2adb5f5bb21917486,dd7babca376a026a490ff92b3fecb81181b6fe36f1cdcd5a9bab73a47af7835f,2,False,True
xes3g5m,39739f2718c48e4e6775c4f2b0bbcf995ac1112653e1ec9c3672f71be868f63c,aada0a6b7bad2f928a718dece00084bcd90f3391aab659f49264c9ba910b8df9,2,False,True
xes3g5m,3983aaffcf56b91f7b208d05b24ac1f904eefa355c9c2bf043023dfbd313761b,73d574461094eab13c55cc153505d27b356fdc30b87d6d2a35767c82626ac68a,2,False,True
xes3g5m,3984336f32d2f9f48f4dcf20882b04bd598877a607274113ce7df5b1af8b675f,2743c2dc9b1559082d793374934da7df3bdd1c81de0d50bd14b276c1d100e288,2,False,True
xes3g5m,3992f866ecef2a0bb0540c4e6b76b87298dd47221e592725ec23c7b069d28a32,d935df9be73bf58dc24ca528b6e31ebd7587ad3d05c85a3ba8141ed1bae612d8,2,False,True
xes3g5m,3992f8cf0f1fc9553d1f216ef8af1ae7022706e6229b6bba644e9531202ff429,602c35f15690f8af3ef3573fa13cee73cc1f1a15a0d81feae2979a44cd7ffe39,2,False,True
xes3g5m,399778bb97da3cbe14a5af5eb5ef6bfc764c16f482811bef47dde8adbf7eb156,e5c012eee96c3b081198c70f4bbea56c53f91ab0c3c41f635faf2293b633709a,2,False,True
xes3g5m,399d6de399e72d20226682282571044c0915ebad2cbbad1c81d2318086294ee6,caf2bd1984e48fb24e5bf0603005c419b9af9bfa6a6e11d5072ad50e53c18ae8,2,False,True
xes3g5m,39a5bd8942c60419f67c5192f7d4d03dca33ebb152b76dbbf969c644d89ba1d3,78dcb9ccbcc53c7aa668a10d3f8d15e23f019e9c1f0400de9d6205db6170a389,2,False,True
xes3g5m,39b263aa2867bd3c9e9e9bb57b51668315b483abfb836e6d8ecc5c1e34bd8629,22e0cac85774d2e54680e1d1b68bf5605d1752b0629c0364c5593d335b2264b6,2,False,True
xes3g5m,39b7f1c35b313c1477b7850e50b49b75204eebbc4c0d2397cd6b19029d9fb740,391c13bda377956ee05320ffad06b67db5f4445f76fb56dd61df5b56b5a279f1,2,False,True
xes3g5m,39b803dfd03c5b1104078e212b206d88caa79fede5ec7bd81127cf60ac7e81b4,104f9043e2fa9f95300532cf7cdecc01d68148c51f0c40231d7fce2248b8b69c,2,False,True
xes3g5m,39bb85fb34693fbe698c38d1099cda51bdac5b82f9badfc5853ddac643db9279,4627eb3af88f673ee92a18fba086d81a785f4550b761cb8caab0e7f56a300d3c,2,False,True
xes3g5m,39cc346c9785f4f80cdd63d17172b6da12ff24dcf703d4c401be24675ecfa6a1,16b19ebeac78ef31a757d8dbe2ff2f6db94c138ec9ec6a0e83b050d50fe0b9fb,2,False,True
xes3g5m,39d39a60195d9e0057a7c8417f78b204239de5c79e29d27c67f44ebf89a96185,efbf68290fd6de71602c68b6165d04045b70565cd49f8a8ce9e1befb6675fa31,2,False,True
xes3g5m,39eaa355bc834e6968e217cbffdd3281205de00439ea621be045007a11c91b26,b09cef2479f850b6cdc074f18a93889490656fe0d5e9552e23c4641581587d2b,2,False,True
xes3g5m,39f98f51f9a3858a305396171b7e79e94c4c7fde429d762710a490f99ea36176,7b1b6c4eb1a18b3ed8ea1e9d465ba3555946b774369953bde41792d0a4e2bab5,2,False,True
xes3g5m,39ff8e857b12ce181d616e44a52afc16b2b00ac587e886ca77eb3e9756804b02,73052173004b3ef4c93a6ab0f70e9f69e884ace55d5f3d058f62cae0f9dd501c,2,False,True
xes3g5m,3a09c13280fece0865b9d5ac384ee10e7e5a18ce8ec91304731a07e747760b9a,647726303c4de5654831114386df7467bda233435247e39020555a6374466343,2,False,True
xes3g5m,3a19bc212a61457990209c233bc34b47829b5230320256cb3f8518757fed5dbb,806b90f1f671c6e29a633aec8670053d93f3a20ee6147ab34e734e308b88f216,2,False,True
xes3g5m,3a20acf923029c48312fc92d22ff9644f1b189992bf987de1f42248c1762dadc,ef8e9b8a1b21acc377e492f93ce329a44fe61d510c2c1a480aa27c5f214556e6,2,False,True
xes3g5m,3a30bee0f87513abea66f1371a22c6b976ad39fd4c3fcaf120c0f029e15de54c,f433c69b64ec4282541eff5f4d3dbc5cc993ee3393bd14d79100709bab3d5b03,2,False,True
xes3g5m,3a3b8505196c8dad80429a0de2acfc2e74745aabe9e4acd313de4c9e92ee35d2,7e690e707646b7cdeba144294db0dfbe723ef0d8f224c335b8fb6d705d4e14be,2,False,True
xes3g5m,3a4000dabe729853bf37579328e5b852ce0083ed6e8bb8177aef8afa7529f2c9,0a4578352cfd1d9e3b3fe4b87d92d238a8d1bba8856421ae7ccba234347b0f56,2,False,True
xes3g5m,3a4c68afe6714b65e3ac8c38115f1da417a9efc1aec11fe0df80fab8d48f8306,063cb20df82d4b872f13ab42b3c9eb73abf4e0e65e3b01bff257c64d9815dfb2,2,False,True
xes3g5m,3a619afdd7330ed8ec9b24dd62d53074d78e279c710b752e98be3c6962a3aac9,a152befbe5743b69434717abee1722c9b0fc12f5e8b0bd199acbebe260e221da,2,False,True
xes3g5m,3a6bc57b1bbb80a1f42b6e13d592ebf3dae977a4b203c9d99f5d31233adbe72a,d3c25326f96114cb12808b5e95eddf9e0bd6397a29c74231d951d48c3ed6d779,2,False,True
xes3g5m,3a6dab955ee2a7a51b61c6156d6422a9fdc0ec5eaa917c18813c2c864b86ef76,7cc8f074b99426da4bfd7456d13c0dbb98777ce543c1767711b9f283a9d12245,2,False,True
xes3g5m,3a714c8c488707bf5146c54dbfe5e5e50b8f1ed13a2d0ebebff741c20bf9d5e3,93eedd28580c8237291b0686f6b8591369ed88ab40e4fe79e5e1cb2e51c5babd,2,False,True
xes3g5m,3a79c3e009af589c70069b17bc8672a964af85ddf57c8de8da8f244c4bec8a5b,5fa98a593038f79084742378eb26edef9748f8b7e07f6969c256cc41dd6622bd,2,False,True
xes3g5m,3a856b602e6358e16fd54b4102569c29da3a07437cfa984b9a30751ddf5d8856,6d071f48f571c8933162926d6ec7251051f83b71b420c2c71b26cb06cfbcbf96,2,False,True
xes3g5m,3a8741d647b39b5989f81d177b2f7170e2db34edbed5db7152a9e6762f7f7457,2f91d99f96c74e29e46a120fe45ae130393f538a605577d660646868674c8a07,2,False,True
xes3g5m,3a8b817ce1872279baecb492fdb437a33f7a69a8a575033b8e525e03cf52edd2,b9cc359f3bfe9f61ce2ca4248013cdba1123ac98503f8c1173389f46e07632d5,2,False,True
xes3g5m,3a8f5e7f08a55043d33ada9248455d0d25be03c545b9918a1e72b871de8af933,e19c2351c373a96dd2356629eca110adeebd5ddde6609ec8eb7b45533d8916de,2,False,True
xes3g5m,3a9911554c72a82139e4f6fc30e8345437a06bbca494ca5bfea8bca5765431eb,150c395078d77114293363ba36bb7a996cab1cb44fe4da66f00a8134c5f80b5e,2,False,True
xes3g5m,3abd19f9e328fc798107fda7538537c6182f09b50d23ed2f4a915eba18c6f52c,fdcc7300efdbb398a30fe118919979cdfe3227c34f79d0eaa74379066d26efc3,2,False,True
xes3g5m,3abdf0d9a3e77c2fb18eda8fe2a6bbb1319b0d2b669f3eeafb2974813c844fc8,0286c2437873a318f4a43f70deb2ca9e39a9a27bb68a36c8902a774e917b4c88,2,False,True
xes3g5m,3afb4d6a7a5fbe4e771f2e636076b5c0d7a0cab67fa868d3191d5f8cadca9cad,f7735cf7dd2edfa43b8daa8f27a435ffe114af2dfd3510c563a5bde23db48196,2,False,True
xes3g5m,3b1d372f620e00593f5b239706c796c8b08e7c6f3f77cbfd3521c3288bec94ed,68a27141325529974956575f73cf119a92aa91d32efa3ce5c045685e7b3e79f2,2,False,True
xes3g5m,3b2e7ca9a5787d5c2c224dc5c5bc7ae4c6adb01e55d2b14898434048098e84a5,4ead4a31a35f36e289a4ea03ef40b282ca48612c30cba06a29bbae1c9cc893b4,2,False,True
xes3g5m,3b3be5d4cbc9d5e385f868818710537b0df77c33336a587e881619af5998b536,39753ec937f143830ea0e00e84dbff358994b9463599b822c2a477ebb885068d,2,False,True
xes3g5m,3b40a0eb967431e16da3bb82aa181e9ed170a35269564f5e62a6c764aaba9682,6fa731430eb4a8386afb3ff221a5c60f0745be04e4f6e1531ff113cd1bb82e13,2,False,True
xes3g5m,3b488bd1b121736d5a30a109d0f919c15c02c27b1572a1f9b145e08609c3493d,a636dec092d092971f8dc719dbd9d0312d6d8d59327bb8e96d4680ef088f64bb,2,False,True
xes3g5m,3b623d4f44798f901c69550e2c9bc4eec3ec53a79449ee86637554cfacd76632,c85e3c68d51b9edc1d0c562d597967bda54cbe25b142107e966b068f7d71ef46,2,False,True
xes3g5m,3b8ded8b31122af386ef7aa097ee9811ce45c5ddc884c0bc6c67df26fcd6447e,4a0ca67af6cf70f81d6a689694cb2468fdb54fe42f03fa169e3978610c611e92,2,False,True
xes3g5m,3b9c8237235029622fa177e78122709496727b94d10cda218e6d9afa92ad342a,c964459937c0dd7f3690b4975760b1b8880d40fc302d8509ead63624d9f358a2,2,False,True
xes3g5m,3b9fa5a8f149f5278b426fd7d04a022544d584d20b710dd371708198fd5ffcc7,232b8c86669b351ea740528fb880f8a314799f7b52eddfaa44bd60df90978c41,2,False,True
xes3g5m,3ba23f21d03253947b92003d36bf03e12fd8681fd2d205c03b42c10993f90a80,5c68eaf8a6f36182b6e925f295e1ab6632d82c10e6b5df83a355e3632000c445,2,False,True
xes3g5m,3ba5a505f6c1b6528091fae689c728fe6e7c27e75e7e183001ed27535d2a23d4,8b183a74699f33b5899bd59fd6165c7e23cd7eb65697ffa8fa708b6e06ef5506,2,False,True
xes3g5m,3badbb71c182b9e96bb605c300d0e63c40d9188731492a8ffb9e3cf8bf68dffd,addf7fe3b2f91161d6bed6f6d67c827952847ae0bc161bf3a92eb5fd2a63b1dc,2,False,True
xes3g5m,3bce281a4034d75ff230c0936c7fada91a4b94c11276b6856668993cfad48c1b,a318c34bc19a778ee6c516fc82c8f3ec84e7be3082bb8659ea68c41f0634e989,2,False,True
xes3g5m,3be7e7f6f360f737c27c3038f1c24641ee539b0392b43490a13721feecfd3371,9194da24be61c71fe7b2105b5606b1f98122efae3205b58b41013c1f93fc8fb8,2,False,True
xes3g5m,3bf8c66c7d93055e7eef86d19cdbc34f394f3a22acee6756cdfe6b442697fa99,7f88a96ad3ad90c0a457b79ecf8a8d62f8e1c61a8d480ee043c7a5177f776c25,2,False,True
xes3g5m,3c059fb766597839352cb6517316137517226e37c285789d274116a99d155b91,7b1611b74325c68bca3270b7e4278eeff8a538987f267aa1ea9d2f54a2e147b3,2,False,True
xes3g5m,3c077615c97b52c3944ce8aa6dd6ba61d1a5b169299b20ed5aaff0c3b14d2f17,1d0554cd5d4e25713a106d43b88f2386373e8b250e1c6dd939e5750b4b8350d5,2,False,True
xes3g5m,3c081852637e8a4255cf3b308a988dec75cec0b042cda52ed2d48d40c0bcbeec,bd1ca1530287ab315a031351ece98a599d65c9e897a1d9d659d733448901291c,2,False,True
xes3g5m,3c126b229f1c5389230c2257ea4258dc97127c5dcf988ce2321d4f43966285f4,3fe2c49fdb9d58230433123104eba35f3a4382e8450172ec1770bf2bc30bf831,2,False,True
xes3g5m,3c18d9747e8516c278a7654011ff08c5c58d6bc82661b1bfb512c1b5ef2e8e14,ed76add0938fc91378a03698d2d5bade493e20b351b7af075428fb3dafba14fe,2,False,True
xes3g5m,3c1936febec6f1cf5b65e300de491f2d9d7a142437873ab0b1e3ac23aa78ec91,0c795635f0342a3e79b201c5ad3c35cf9029079a59ea0063778d269507ca3be8,2,False,True
xes3g5m,3c374d3b59516cf6254c488cc482ac03ee97b0f0348685658d833c38f6babd85,6284fd63a16b05e0171928edf7c94934accecbe697dc20197edf38a6b08ad49d,2,False,True
xes3g5m,3c5d96a0b2460dea4e9b4984bcbb0f5aa6024f0d6bda2586891f3b9a7510dfaa,509966ea3f3e11e34f6fbd9f42081b2e08ad185028231de5bf8bf96976ed8ab3,2,False,True
xes3g5m,3c611116c608c04abc2a4271f91307d8f60b50768eefd392134673802df6e5d9,78bedea70a51d15673a94025f51ac89428cc081e60f58c9a96823eadf40415ad,2,False,True
xes3g5m,3c6823a496a054126d2d6fd3f8c84e964e3cd665b592b7bc1cf1f7cf16886f06,e9a69ea0f01fcdb0d56490fa1181d9ee9ecae8b6e394d13ca4b72dcb1024759b,2,False,True
xes3g5m,3c6dcc2b9bf6d22768af044e2686a11b6f948bb3a21a9504b0c599e38a66f99d,9e82bff06b7db13507ce1269c8b0c986671edba284d87440a84a349f863c6650,2,False,True
xes3g5m,3c77521f6f954d9aca277fb91af0a0a87e7bfca0cd33fb71e5d2bc5601e08a42,4f539f270206c92733c1ee17e942ab0e812f80ce2e98678d23de8a9c104d0520,2,False,True
xes3g5m,3c7b9af3e157a6c68dfbb79319c88f9d39b6a5e01d49d1082c2e5016fb99997c,c4a170a7240f4e15a5478e1d9d0d662970a91a06e4032d5440b595203424e248,2,False,True
xes3g5m,3c7e4ef2c79dde40a9abd4ec6750d7c195f6b4830358aa5f87f589a8561d26c7,33a9dc7e68d238b581825b6c4f4c06387293f92abd73e770c9002a2fe18ddf31,2,False,True
xes3g5m,3c89b80b0edf80b8cb6f92eac454a70b2ffaa0a32f1b9c27533e9f639aa5a905,c0c15ebcd4991890b6790e04809d6ceefef9bf0b7b57c7f8fde2918733b01220,2,False,True
xes3g5m,3c9140aeb5f4ce6d9768af5b7cbee38322a3f13ddd3230b020f5ac56621b61af,22160d30a3944519f763f5d97e2bcbf685ac4f3aee6c4f3c536c6bee891dbb78,2,False,True
xes3g5m,3c9fa42a8556f5e5c7136d515993a6049b90ad529232373389c3913230e07eec,3781085dcd4ea15373d038e7af181d91a90d44c1b0c1c5d3a48ea06127da05d0,2,False,True
xes3g5m,3ca14b4f15c127ad20791fb2f73ad77d0b9e8499d85576ad7a9ba09d779aabbe,3ec94ca1152ff26f8fa127f32be8c4af688939a279a3ff6fe84e630795328aa0,2,False,True
xes3g5m,3cbdf23b71c0552795c79e4af302815decb19eed415b0b866a0c8ab29da4530b,b7d8f00140960efd7234741259807292be1b551f68e6479fa9fed65b336ebf56,2,False,True
xes3g5m,3cc0f9a0f0217a492be84d893455d03886e11dff04f79487cf40c34fb776b0a4,caa370d2552e046b2c9f6b55ed91d230d1ca340b21b016a65fbc1146d7c62f91,2,False,True
xes3g5m,3cc9e8bcc14c5d8c05cb553b80b6e2972f965081b3c9195b0689795b495fd09b,77d029cf751ea9efff017d3570af117093ef46e8d4411527ea51545d8d3e18be,2,False,True
xes3g5m,3ccd4a788fda45d8b95889685c77434557a383240201dfb12dc12bf028c808eb,ff80f715aa32b3461d4ddce7a02180d562d78ffeb70fc9f2fe32926f32493731,2,False,True
xes3g5m,3cd8f264866d011aaeb2703220668e659f7feda95dcc1a7ddf26d57774d4da31,78d29e8dab5db24e9f4f1ee1b06afbb3c9e53e061b869d72d32b3a1b2ebfe8eb,2,False,True
xes3g5m,3cdb6f8a8c7387a2e0078288495bc8a9174da7ceccb83ddffb5d02df77891fbf,6edefc000391e167a6b856c12fbe0cf57986c4808fed8ba3b831682a70d3ef0d,2,False,True
xes3g5m,3cdcf11d4bd79d69aed823619c008e3428b09cb16eee48f6e53b71772b49c1ce,500ef97160c681e7fa6036925194453b211abb9385224bfa04e5af7a2a2d008d,2,False,True
xes3g5m,3ce33a9ff891af7c4e3af64225c610f1478463b4d87ed9f9fb01227c1f1a29c2,b102a5dc40618cc93d9dce847b267dee1f01deeec12dac2ef8196bb53021ee31,2,False,True
xes3g5m,3ceb5391c1a79686a0b4c435299dbaebea368e29ef8f323d0ee9a2f476c535c8,00ee4f2d340c594ec5a29435de98bc2d3822c59ef22680cd58147ade80e8ea18,2,False,True
xes3g5m,3cf28424fcc7d052a5d7958037dc152a3b457fc0455cbb03f6f5501f87b85852,544b43f59f6192cd6de7798203b89c3dd39c965cee8763ef31da8a5c13cc966e,2,False,True
xes3g5m,3cf6bd99a9babeeef2548b0c2150f4f4c65068f1509e8c5474b2bf92e39df166,75ee429aa3eeb310d2573f627ab89e04a69170ac8c92cd5b9c84abde94b90802,2,False,True
xes3g5m,3cfbf94e2e21b23b6fc2d82af4dd098ba51448e764348f3fccccdcb5e932f99e,20c85449a00c868ee8519e28afcdeb8c09a88d8b165ac178a9fab0ae3e05d979,2,False,True
xes3g5m,3d000642eb954dae492ffcdc7bd3e26698d41527e56dbd1ac5aee263ac9aed85,0d192dd2fe8bfa911198d4192628fa1165c23b5045cf3ae0a36f25c9647bd5f7,2,False,True
xes3g5m,3d346aa46e3fac41a2f08ec38baa1dc5201b988185cd94e32ddf93b711bbb3e4,da312139eeb17a1a63bee9f9d601269968ec2e84d6e0e9ad84996fe2f1563fec,2,False,True
xes3g5m,3d3f433794752bfc9d646bd720444b99b2b4576e70c199d9238f7ce2fa9dd601,34a7a2758d318613346ad2787687457e1438eb830fc4c227836b2e6de1be3b00,2,False,True
xes3g5m,3d41de6170d8b09623d11f8b8c682364fe926250a95c168b478d02a4f65b562b,2baf0e56652faaa7499a7090c9f4183b19d1fcbdde71c1f7434f63b069833b2d,2,False,True
xes3g5m,3d51cae8ad1e453b48e37eb87d111aae441f858acdb48c76f0025c7755a93fb2,8d3fc8640f4f65b7a0e926d61ca39a47411d50179e968202afd411cda4dab43c,2,False,True
xes3g5m,3d54edc6c6f51fcf195ec0a07611383587d507a2af7c391c10f7990408365f6d,47c12e592851ae735c3c739350aa680ad253e6117828de9bb6082d67cbd73af8,2,False,True
xes3g5m,3d576d155d8a8f4492df774e636038742208501d50aced0af2d9c4ad415fe16d,ad82efbbf2a2c1e815018488b3700710484db9487f1b87376fdcd865d4144568,2,False,True
xes3g5m,3d61ac37efa663efea315c2f7e962f47e92269986894c625ee92efdb1469b0b6,78838ea0a10a74932d84235a27fc7e29802abd19877870a04aba81391121e621,2,False,True
xes3g5m,3d6305bee5e141eea82436893bbf9187edac27b3c5ca56d38bfd720f829ddb91,7ca9cf385b6c70d9d555c99763464931798eace4c7dbacf527c8a44048d94ec2,2,False,True
xes3g5m,3d680fc55b6a49504d637af9067d4fd610c55789933c8122a3c5d562259aa713,f1ddfd82099ee19051f14e3e4b6c28d98348c28829335428b19cc5113fe3a05b,2,False,True
xes3g5m,3d6d062e01b537b49331aa51968f988cd059e195fe64657fb60864f877043171,527ecb2fc683eed72d5def32435ca2f911f5c6dd0f07e8b1ffd1ba66b5502c1a,2,False,True
xes3g5m,3d724ad09f78472392b586a17220dbd9a4a327b73419b8b8a8c225ef3c7aa2ff,060a7d11434443e4d1adac03b95b0204256738eedc48ced1a02ff5fa75d16a5d,2,False,True
xes3g5m,3d9692142c5b416ae3c1d4932cba35643bc61a78ed136c4d4efc8e8f04e74aa9,baa92f772781df6f231e83d57a4d624b05fd9d951b3c98dbcaaf42ca3cad004a,2,False,True
xes3g5m,3d9694b2d540a5dd24ac4e50b62f90e44937bf53a47e9796e75a1cc520033a27,883b0a6ab1d252fd2c3937a039720315c552e7196b0de577aea321fd44a1293f,2,False,True
