dataset,item_id_hash,reference_scope,split_source,raw_error_rate,smoothed_error_beta_1_1,smoothed_error_beta_2_2,smoothed_error_eb,n_responses,n_students,first_attempt_error_rate,eb_prior_alpha,eb_prior_beta,rasch_item_difficulty,rasch_se,identifiable,perfect_score,zero_score
xes3g5m,f9c49bf78b3bd5314cc32d706c490b776061cb5cefee90f36e50d83a10c4a353,deployable_train,train,0.15709969788519637,0.8418674698795181,0.8408408408408409,0.8425615372185344,662,662,0.15709969788519637,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,f13041608d1158f928ef5c47630ce46b5b5555422ddaee53d539b36aa1ac70f7,deployable_train,train,0.21785714285714286,0.7801418439716312,0.778169014084507,0.7820169347150215,280,280,0.21785714285714286,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,ae73df3278cd8b5226f24d6b8674bcfaa30812e8ef3b73a27bf8bd430869e592,deployable_train,train,0.16816816816816818,0.8298507462686567,0.827893175074184,0.8312642782713168,333,332,0.16816816816816818,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,782604a276834c05dbd54ad687cb0c7ebe1673ef4de62b0bdca8e0933efb2335,deployable_train,train,0.17647058823529413,0.8055555555555556,0.7894736842105263,0.819088639884695,34,34,0.17647058823529413,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,797cd6dbd05ec751cb45f73d56065391ac0eae3e5fd85c81bf22b5f93f8fe0d3,deployable_train,train,0.0,0.75,0.6666666666666666,0.8602537060289595,2,2,0.0,2.4059897651165487,0.7157432006792721,,,False,False,False
xes3g5m,9afd3bf22bff71f0501d746f537c7afcb92d83ad7b9dc346afce62e3cffe1425,deployable_train,train,0.7741935483870968,0.24242424242424243,0.2571428571428571,0.27565979062509116,31,31,0.7741935483870968,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,24eb6f3f3e22ede54aa4ba85174bb51ce6053c5e03a3eaded01afa9872f07b65,deployable_train,train,0.2328767123287671,0.7635135135135135,0.76,0.7671986335577119,146,145,0.2328767123287671,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,00fa5d91f6e9d768608760b440aa5366f260dd206ebc2a6c2e053b24a727cae4,deployable_train,train,0.06666666666666667,0.8823529411764706,0.8421052631578947,0.9053212403075532,15,15,0.06666666666666667,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,9712b9663e9aa0527bf0bf01a7cdf41bb3b7c576bcbe180df3bdbbe43473cbff,deployable_train,train,0.2831509846827133,0.7166593790992567,0.7164700742682394,0.7169225160231624,2285,2285,0.2831509846827133,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,8d9c5ce1380cdc0d896d77b4dab6b5b8fad94a8a940099b460f6aa1b2407e7d5,deployable_train,train,0.38,0.618421052631579,0.6168831168831169,0.6230728187123394,150,150,0.38,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,7f3e4b850ab858b2e588255c44a102b7f9362e434fc3485bfbcebf41ba91f042,deployable_train,train,0.0641025641025641,0.925,0.9146341463414634,0.9295411600355079,78,78,0.0641025641025641,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,2f16534096ba9f057be910065ebf9df7a79be17248d87921cc26fb40fc655bc7,deployable_train,train,0.021739130434782608,0.9583333333333334,0.94,0.9650716068613873,46,46,0.021739130434782608,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,2309c36fa303409c86d3b6230dada4c21c600ca9bf662101413b30a288b0aa5f,deployable_train,train,0.10592627158189453,0.8937062937062937,0.8933395435491384,0.893894302591125,2143,2143,0.10592627158189453,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,667400680516cbe6c9074fbece2a3b61bfd707e6745b94805894be3c4dca979b,deployable_train,train,0.16541353383458646,0.832089552238806,0.8296296296296296,0.8338456626750301,266,266,0.16541353383458646,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,9328199b0814ad0ad2357a8891791060f377d8aa5e5a6f5fbda5bdca5e33db66,deployable_train,train,0.32926829268292684,0.6666666666666666,0.6627906976744186,0.6743987435991677,82,82,0.32926829268292684,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,6f5b6ec173453056c2645c417ae72649fee8aeb22b29772cf7a22333a0f86b5c,deployable_train,train,0.7142857142857143,0.3333333333333333,0.36363636363636365,0.4352999412260357,7,7,0.7142857142857143,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,747411ccb9d05f28226b2347369ad7ae109e6126917a327b5185a279dfdb36fd,deployable_train,train,0.1745799853907962,0.824945295404814,0.8244719592134013,0.8252955714923765,1369,1365,0.1745799853907962,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,30b9f4d41e15692893b623da3d34478ea118fc198e54edb803f89af528d562d8,deployable_train,train,0.3416149068322981,0.6574074074074074,0.656441717791411,0.6594637270455032,322,321,0.3416149068322981,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,e179ae37f4a4552fe43a74ace4afc142219ea61ab3756879bed5889ddcffe5b5,deployable_train,train,0.2654320987654321,0.7338461538461538,0.7331288343558282,0.7347412404528781,648,636,0.2654320987654321,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,22b57ab513c6ad80c51ed332f9d21cfe42754fd2258924696baad962bfb1e072,deployable_train,train,0.4666666666666667,0.5294117647058824,0.5263157894736842,0.5742270777721707,15,15,0.4666666666666667,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,2b411e952afb116a1ed9738f99854b06cdbe0d5c25422c971238c15579e0733e,deployable_train,train,0.28776978417266186,0.7092198581560284,0.7062937062937062,0.7135150103293614,139,137,0.28776978417266186,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,234cb19a337ff1985870e6f7b9331e67292b7dd555826c91316cdb9f0814b58c,deployable_train,train,0.0645933014354067,0.9343675417661098,0.9333333333333333,0.9347940339868308,836,831,0.0645933014354067,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,a8b01b56e5ea26dacc3b54fc14d6dd2c0ec3ec4a5c81e4907744a52d48d67a54,deployable_train,train,0.26282051282051283,0.7356687898089171,0.7341772151898734,0.737511778631728,312,308,0.26282051282051283,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,b60606181c7aabec9e2d5dc1c6211d8bdd05c797d7aeaa010df3011c0793d1bd,deployable_train,train,0.4199395770392749,0.5795795795795796,0.5791044776119403,0.5818417977169356,331,331,0.4199395770392749,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,017ad0e9aa482c3b2465e8012e5339994ef26381dea6929f7ba57384f89f0e97,deployable_train,train,0.1951219512195122,0.7906976744186046,0.7777777777777778,0.8024614489318469,41,41,0.1951219512195122,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,f54b0fcd07d7a664652401684cd219c8b7482a2e2137a8ef6341836fff18ae18,deployable_train,train,0.24452830188679245,0.7550866616428034,0.7547027840481565,0.7555075448727395,1325,1016,0.24452830188679245,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,9a86e87c172dec08d60f669c782010996b25d3371476155638850fb89d06775e,deployable_train,train,0.11229946524064172,0.8863232682060391,0.8849557522123894,0.8870532023900193,561,526,0.11229946524064172,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,c2abf0b1694cb1ef55299aa3fa09e77d8cbb923733e06c8e517f90fcade481b1,deployable_train,train,0.1111111111111111,0.8181818181818182,0.7692307692307693,0.8584572679895998,9,9,0.1111111111111111,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,cf9deb5209f800384b98fef97c2de511c0a974d9e6af02d67b8756659648a560,deployable_train,train,0.5,0.5,0.5,0.5311603717684431,24,24,0.5,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,d4bda28141abd4b0faa490ebd1699acaae75bb2d55d42f02faab22da5d7747f2,deployable_train,train,0.33019174520636985,0.6696979538811303,0.6695877961700747,0.6699105323276618,3077,3059,0.33019174520636985,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,0ff1fd57843addb3aad28b577b9c443690f05d678d0f79789313bbf78d01474b,deployable_train,train,0.0,0.6666666666666666,0.6,0.8263489637444096,1,1,0.0,2.4059897651165487,0.7157432006792721,,,False,False,False
xes3g5m,d00ff1cea07a563b68f1f5690a7aa51485a32430503e941d36196efb72ffa63f,deployable_train,train,0.0,0.6666666666666666,0.6,0.8263489637444096,1,1,0.0,2.4059897651165487,0.7157432006792721,,,False,False,False
xes3g5m,5fb73f90ceaa36ba0ac78702381208d48004b7a6ff97d47e90cad35542e81379,deployable_train,train,0.5,0.5,0.5,0.5240626874260926,32,32,0.5,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,1f8cc1dcc0678ee1a54a13c2d33127a261495e39f412e2a57d62f1e795ae1ab9,deployable_train,train,0.16519174041297935,0.8328445747800587,0.8309037900874635,0.834223500772605,339,338,0.16519174041297935,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,e655b59b2573582bb6fbc29b05785a7da134d7f1a329836aaf9483601e2b43c2,deployable_train,train,0.0,0.6666666666666666,0.6,0.8263489637444096,1,1,0.0,2.4059897651165487,0.7157432006792721,,,False,False,False
xes3g5m,bea0c467f4b267cd66c7973e5cb8c8ca3ca8dff3ec264b6c8f3e9e4e6251fb5c,deployable_train,train,0.5138888888888888,0.4864864864864865,0.4868421052631579,0.49793832341631583,72,72,0.5138888888888888,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,96e9d53296f7fc1b773ef713f86d214364c86e08470c2fa5a3261f80b165f9d4,deployable_train,train,0.5,0.5,0.5,0.5759884529522298,8,8,0.5,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,81766794e62583d942042844f2feca0452189a9282eabe9145dcc7eef7e3b05a,deployable_train,train,0.3263598326359833,0.673277661795407,0.6729166666666667,0.6739561492015202,956,956,0.3263598326359833,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,7ef84376f1b4746840782ee2fdf2867b6fab08e07816d6caf1072c32a0f1fbea,deployable_train,train,0.2589978828510939,0.7408321579689704,0.740662438336857,0.7410348189632873,2834,2823,0.2589978828510939,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,053f53c9be07b3e377913a249e3793656652c1879ed9ad3eaccf420c9476b9ea,deployable_train,train,0.0,0.875,0.8,0.9215342958006854,6,6,0.0,2.4059897651165487,0.7157432006792721,,,False,True,False
xes3g5m,ae4cba7af2ca8295b6a5aefe60b0cabc9f4c6b43f5a358fbf3f2f6ba4b3a2a7a,deployable_train,train,0.02040816326530612,0.9747474747474747,0.97,0.9763172852584137,196,196,0.02040816326530612,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,69f0abf57ac6aa68c917842abd4e5dd13eb3dfa50d0069b0b58d46d07ffd61b8,deployable_train,train,0.19387755102040816,0.8,0.7941176470588235,0.8050296150744561,98,98,0.19387755102040816,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,78a9816961af765c426302791b12fb111d6b1c8f90fb46fb1da2e3bc91b512a4,deployable_train,train,0.13551732264906904,0.8643109540636043,0.8641393925123617,0.8644137451993026,4243,3515,0.13551732264906904,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,015240fd7945e2c5e2b4e5cfb19d994b610602f5d16c32dcbaa614982deda9e5,deployable_train,train,0.2549317147192716,0.7443267776096822,0.7435897435897436,0.7451892381708078,659,659,0.2549317147192716,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,9dfdd64c1f00bb7db615898976bf10fe7bd4dac7464c2832b87840ae435d31f2,deployable_train,train,0.0,0.6666666666666666,0.6,0.8263489637444096,1,1,0.0,2.4059897651165487,0.7157432006792721,,,False,False,False
xes3g5m,b05a457d382cd0a4089f3d67f318117b19df9559e319822e75ca48830e2a0f90,deployable_train,train,0.16666666666666666,0.8315789473684211,0.8298429319371727,0.8328204935865006,378,370,0.16666666666666666,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,7551bb24118f48e36eeff1c1155c4203a3f144205bebc17123bfcba6bb1737da,deployable_train,train,0.02072538860103627,0.9743589743589743,0.9695431472081218,0.9759550197249087,193,193,0.02072538860103627,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,8ac5cd21ee03a5a06d0404f732cd9a71b36227085482b26d655529ebea3f804e,deployable_train,train,0.510752688172043,0.48936170212765956,0.48947368421052634,0.49389347432645286,186,133,0.510752688172043,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,5fd9b5676bcdfc4d7cf460bf731272396512b7693b12a14752c2e66c2baa32ce,deployable_train,train,0.4122137404580153,0.5864661654135338,0.5851851851851851,0.5920441677067126,131,130,0.4122137404580153,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,35d85a33743844cb31a552be7d452577b6cace07ef5f4bb7643b921cb82bdd21,deployable_train,train,0.4953271028037383,0.5046296296296297,0.5045871559633027,0.5084981049893762,214,137,0.4953271028037383,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,77a29ac5384854f5b1b26a6255503bc2e5d13b7216825fdcf6f0c61d1a7c0c11,deployable_train,train,0.1746031746031746,0.8203125,0.8153846153846154,0.8240749819653006,126,126,0.1746031746031746,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,07d121fa6a9d7f324fd479d7575fdf6bcc448dcb17344c7623d19d252870ea05,deployable_train,train,0.15167548500881833,0.8471001757469244,0.8458844133099825,0.8478996007579283,567,567,0.15167548500881833,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,972513b6c557f47adaf8a5a814ac11352a8a20cf2c305da49d5820f53101968d,deployable_train,train,0.3898305084745763,0.6065573770491803,0.6031746031746031,0.6182375785663105,59,59,0.3898305084745763,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,00bc341dda441e9ec4faa0219fdb15ad9112b5f995001c3a5e312f603ba5fcb0,deployable_train,train,0.16,0.8346456692913385,0.8294573643410853,0.8383120277790055,125,125,0.16,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,fca5fbe7efb639c3509b44c4afced0db855d71084fc66cc464ea3190333bd32b,deployable_train,train,0.27557840616966583,0.724191063174114,0.72396100564392,0.7244957878563419,1945,1941,0.27557840616966583,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,82eb27b5110ee662813b70625e6ec2f73b0ba9aa82652aa0d4756a0afe13a88f,deployable_train,train,0.014018691588785047,0.9814814814814815,0.9770642201834863,0.9828863598778266,214,174,0.014018691588785047,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,bbe07f4121a6a7b62f088f2dd79431c565789b546c778e1bc2105f74bcd323fb,deployable_train,train,0.2991202346041056,0.6997084548104956,0.6985507246376812,0.7015133501873629,341,341,0.2991202346041056,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,0cedf954b76864f4d87549f00948123c70a2b680904eec57edc3d2aafc43be74,deployable_train,train,0.15502183406113537,0.8434782608695652,0.841991341991342,0.8444754647771093,458,458,0.15502183406113537,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,5fc91852327e9521e3d9b086f760011f957ef0f52125cef8b21c213f761ac3aa,deployable_train,train,0.777676120768527,0.2228310502283105,0.22333637192342753,0.22388570756745899,1093,1077,0.777676120768527,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,fa182862d29d79a692819533dde87822b729718aaa9132dec382d537ede0886e,deployable_train,train,0.1340782122905028,0.861878453038674,0.8579234972677595,0.8642899845164491,179,169,0.1340782122905028,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,23175f37b1d858c3b0daab920ec3fb03b3ab9a40227be3d5d4badb75e80fb314,deployable_train,train,0.05154639175257732,0.9393939393939394,0.9306930693069307,0.9429120628322333,97,97,0.05154639175257732,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,6f7719109dc2441dc91df707b53ab83a032ce3fc3482ed93c4897c35db592b51,deployable_train,train,0.20046082949308755,0.7988505747126436,0.7981651376146789,0.7994359036298554,868,868,0.20046082949308755,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,86a16b1b93fa908b917bb8d2d4292b9ab828a53740d39a351f3a1294752f3584,deployable_train,train,0.38461538461538464,0.6,0.5882352941176471,0.6454634738829935,13,13,0.38461538461538464,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,a08a1d6c990ce29caaf09475fa321090e7466b010720f7a626a5c5e4a7493faf,deployable_train,train,0.0,0.75,0.6666666666666666,0.8602537060289595,2,2,0.0,2.4059897651165487,0.7157432006792721,,,False,False,False
xes3g5m,5a3fdc4132ff4fb31ba42059621bd26d644e478dfcda332bed64928c42031e70,deployable_train,train,0.12606697307944845,0.8734426229508196,0.8729535036018337,0.8737219062950081,1523,1130,0.12606697307944845,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,b80456fd233ee6f2fd63a888f40b42723fc7bc1b4aabf2df8ca2e605b71f4323,deployable_train,train,0.0,0.6666666666666666,0.6,0.8263489637444096,1,1,0.0,2.4059897651165487,0.7157432006792721,,,False,False,False
xes3g5m,45b8cad9d0ef987e20aaa64f5dda6a2a00b2c60b27b9e78d1425c5450aed562e,deployable_train,train,0.375,0.6153846153846154,0.6071428571428571,0.6417727726715641,24,24,0.375,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,a93fd7eab8af4dc3530c340f278598703d57a3da82612104032abdad90cf9de2,deployable_train,train,0.30468286899822167,0.6950858496151568,0.6948551153163809,0.695456408162112,1687,1458,0.30468286899822167,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,34995aace4a33ba30fd9e669de11ac057f8dc047d48d615ff738821f20480317,deployable_train,train,0.23850931677018633,0.761166253101737,0.7608426270136307,0.7615085487110992,1610,1083,0.23850931677018633,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,eff25c99f7cddfe4b35895b2f6780afa68b63fc9cf4f3546666ab9d2c952fed7,deployable_train,train,0.2771317829457364,0.722007722007722,0.7211538461538461,0.7231559881347742,516,384,0.2771317829457364,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,8c925039504cbde80e38cf5be7b13daeb489e04b253d1ac2d65a1148ac1e303f,deployable_train,train,0.6666666666666666,0.4,0.42857142857142855,0.5563767292933158,3,3,0.6666666666666666,2.4059897651165487,0.7157432006792721,,,False,False,False
xes3g5m,42f4179dc778e70ccbe7c8b9473d9508450857205709c717250c7adb403e1eb4,deployable_train,train,0.1323529411764706,0.8623188405797102,0.8571428571428571,0.8654721817957753,136,136,0.1323529411764706,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,a57ed70aafff1dce818859f6b49002887ab521c4fb0a6f117f4d46844b7dc601,deployable_train,train,0.254606365159129,0.7449832775919732,0.7445742904841403,0.7454596848344197,1194,1082,0.254606365159129,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,cbb901fa3210333a445d49239909dde83b76b0c728138d917cebc4f86f0bf5a0,deployable_train,train,0.0,0.75,0.6666666666666666,0.8602537060289595,2,2,0.0,2.4059897651165487,0.7157432006792721,,,False,False,False
xes3g5m,1d2a99f562de24d9f13721bbf8fe19a9abd054780f648348f9f5bf7020bfe0df,deployable_train,train,0.07142857142857142,0.9,0.875,0.912738046956961,28,26,0.07142857142857142,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,c9cc0bbe1473b0144f3c994c67f248057146e7be10473c988c30ec7e0755fed5,deployable_train,train,0.09139545251894783,0.9082405345211582,0.9078771695594126,0.908412914499941,2243,2239,0.09139545251894783,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,aca49ad41b7ce34f50a1199ae6e03c74c8c4e49f25011affc4c8ee5940aa5b27,deployable_train,train,0.5161290322580645,0.4842105263157895,0.4845360824742268,0.4931870067509666,93,93,0.5161290322580645,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,60d8642bfaf0024e7085cceec2a629eebc5d8551b5d6b7ffe9a3a761d153d502,deployable_train,train,0.12204234122042341,0.8770186335403727,0.8760842627013631,0.877542387007115,803,800,0.12204234122042341,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,ddde932def044c8ae3a6e8ca2b4a32d240aa4dc68e51a896f1e80e9a4aa8c761,deployable_train,train,0.11065573770491803,0.8861788617886179,0.8830645161290323,0.8878457881140085,244,168,0.11065573770491803,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,f093e5d54b07fccef1df05f42d42bfbc4f44967a4bc360ea17b0f293b4b373b3,deployable_train,train,0.1111111111111111,0.8795180722891566,0.8705882352941177,0.8845037678357182,81,79,0.1111111111111111,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,29a460247b546d8597b414e1206d7f2d4bde260fb9f9595c2364a5814e20952f,deployable_train,train,0.17391304347826086,0.8214285714285714,0.8169014084507042,0.8248622470738103,138,138,0.17391304347826086,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,4aa2a979415b395dcfce22ff9c9e3ce7fde368a961554454468b2446efe0afa7,deployable_train,train,0.12727272727272726,0.8720508166969148,0.8713768115942029,0.8724386085456242,1100,1100,0.12727272727272726,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,0e5ce0b1ce9b6b61860f545455f731bf0532352669adc507956894ed2269a283,deployable_train,train,0.19577133907595928,0.8039906103286385,0.8037529319781079,0.8041877565914939,2554,2547,0.19577133907595928,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,9531a0ddce24f7ceae553fa1ea70aa4b97968e3339895a7a71bb6ed22dac101e,deployable_train,train,0.06060606060606061,0.9142857142857143,0.8918918918918919,0.924816918300934,33,33,0.06060606060606061,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,35c363ad85f25cb5d7cb554941af76ec958b78dc9c21b003061656fce2cf243e,deployable_train,train,0.24242424242424243,0.7428571428571429,0.7297297297297297,0.7587119308773935,33,25,0.24242424242424243,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,67002ab6f0253e4dafa1225dbb3b1e0e60e70565273ea87c53a16ea990517c76,deployable_train,train,0.15178571428571427,0.8451327433628318,0.8421052631578947,0.8471491796608147,224,224,0.15178571428571427,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,4cb9946a8a24d94573d8fe0b5130875315d700d544f1e079c75e8d3bc7d29362,deployable_train,train,0.19753086419753085,0.7951807228915663,0.788235294117647,0.8012910265712673,81,79,0.19753086419753085,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,4ff82f9b38ee40a4101849c225e6c90f1450b0cae65e63dacbaf4683f1706cbf,deployable_train,train,0.3884297520661157,0.6097560975609756,0.608,0.615573018031997,121,121,0.3884297520661157,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,ca2467d55faba188c3bb78fe787bdad28e7c478747ce6d264d689b15162437db,deployable_train,train,0.22011385199240988,0.7793560606060606,0.77882797731569,0.7798590872332307,1054,1053,0.22011385199240988,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,815f208aef8982f1a8b8e8cba8926aaac64ab114c401473c6e611e74c6e74120,deployable_train,train,0.0,0.9230769230769231,0.8666666666666667,0.9493161921123371,11,11,0.0,2.4059897651165487,0.7157432006792721,,,False,True,False
xes3g5m,8ef3305d2b1ada320668488510076e4a544c9fc0ad8c3443dabc3b1fb22ad224,deployable_train,train,0.19691577698695137,0.8023668639053254,0.8016528925619835,0.8029648256211158,843,840,0.19691577698695137,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,804a528d815fd967a83619029e4536556535cbf6e6370aab868e9fb702505e2d,deployable_train,train,0.15,0.8387096774193549,0.828125,0.8460792702579316,60,58,0.15,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,cac3201de0fe82ee1168b7d2274ff30a4b70b0504b7fdb24926fcf48d946dfa2,deployable_train,train,0.041666666666666664,0.9459459459459459,0.9342105263157895,0.9505370409602889,72,72,0.041666666666666664,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,ab33ff983b0fdcad146854a14c57aab60d0728cb731e1127d1dc9afc8a48e3bd,deployable_train,train,0.0,0.6666666666666666,0.6,0.8263489637444096,1,1,0.0,2.4059897651165487,0.7157432006792721,,,False,False,False
xes3g5m,2a20729ba0ba503a7a8f0cc9869b49d48dd01372691e090db6ff4a140e77a8fe,deployable_train,train,0.26890956812216654,0.7309802051037443,0.7308700834326579,0.7311199304643845,4191,3532,0.26890956812216654,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,9305d513e529e3a7b1628fe2d399bf6fb7d31662a6495a51ee0875a86dd78c72,deployable_train,train,0.058823529411764705,0.9285714285714286,0.9166666666666666,0.9336947652421913,68,68,0.058823529411764705,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,2aaac2be8480bc7d116b5bfc21346c364570d3592888cfdea3229219432d856c,deployable_train,train,0.15126436781609195,0.8484152503445108,0.8480954566314823,0.8486238219790736,2175,2173,0.15126436781609195,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,b1b091ec6a8fdd1725e4c278b5ba45ccd04e54f89aa92bf95ec02a9314a350b1,deployable_train,train,0.07692307692307693,0.8666666666666667,0.8235294117647058,0.8935757586160602,13,13,0.07692307692307693,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,79b74cc6e87b697249feeeef7d215888ca86f5ccc25af3e831e05fb4f7e9e0bb,deployable_train,train,0.23506927854753942,0.7648042024832856,0.7646778042959427,0.7649350374682178,4186,3136,0.23506927854753942,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,03cde8429a39b8208a11928450227930ad091cbef2ea751ba0e73cf1d962c111,deployable_train,train,0.2699530516431925,0.7296875,0.7293291731669267,0.7301460631689172,1278,1276,0.2699530516431925,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,695c1e64d721f4515f0e7a428d5c7b28f0400536ea547a7fe3ac14cf4ac74e76,deployable_train,train,0.1509433962264151,0.8363636363636363,0.8245614035087719,0.8446993216337207,53,53,0.1509433962264151,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,0b993712a49f6e3bad7ab712cb48d800954fd367b6cb9c65682acc7aea1211ee,deployable_train,train,0.05263157894736842,0.9047619047619048,0.8695652173913043,0.9224408321295569,19,19,0.05263157894736842,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,6e2b19cc3b92c25d9012c0a5f7f5d72ec9c98dfe7ca118dacf77f233a0b262b5,deployable_train,train,1.0,0.3333333333333333,0.4,0.5837325671222862,1,1,1.0,2.4059897651165487,0.7157432006792721,,,False,False,False
xes3g5m,50636353d0b3d07d332ebb0799291d1afb4e95f46cb69818d6d682af2fd28e92,deployable_train,train,0.185,0.814214463840399,0.8134328358208955,0.8148278933362983,800,620,0.185,2.4059897651165487,0.7157432006792721,,,True,False,False
xes3g5m,c67ab1cba3ddb245b9645d1b50ff2a7d8b54f4f9044e8f851dbdcd94ce35f4c6,deployable_train,train,0.0,0.8,0.7142857142857143,0.8830816037422132,3,3,0.0,2.4059897651165487,0.7157432006792721,,,False,False,False
xes3g5m,28a9e385ec957596ca3005c9082d67769e48a3e0fdb9563fd4f529e422ee3557,deployable_train,train,0.0,0.8888888888888888,0.8181818181818182,0.9292864963837745,7,7,0.0,2.4059897651165487,0.7157432006792721,,,False,True,False
